Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
20,Yuri Antonovich,by BLR,MF,ru CSKA Moscow,25,1967,4,3,328,3.6,0,,,0,0,,1,0,0.00,,,0.00,,Matches
21,Jarosław Araszkiewicz,pl POL,"FW,MF",pl Lech Poznań,27,1965,4,4,360,4.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
22,Assis,br BRA,MF,ch Sion,21,1971,4,4,351,3.9,2,,,2,0,,1,0,0.51,,,0.51,,Matches
23,Vitālijs Astafjevs,lv LVA,MF,lv Skonto FC,21,1971,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
24,Aðalsteinn Aðalsteinsson,is ISL,MF,is KV,30,1962,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
25,Vítor Baía,pt POR,GK,pt Porto,22,1969,10,10,882,9.8,0,,,0,0,,0,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
26,Jacek Bąk,pl POL,DF,pl Lech Poznań,19,1973,2,2,180,2.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
27,Jarosław Bako,pl POL,GK,tr Beşiktaş,27,1964,2,2,180,2.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
28,Virginijus Baltušnikas,lt LTU,"DF,MF",lt Žalgiris,23,1968,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
29,Fernando Bandeirinha,pt POR,DF,pt Porto,29,1962,7,7,630,7.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
30,Franco Baresi,it ITA,DF,it Milan,32,1960,8,8,720,8.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
31,Fabien Barthez,fr FRA,GK,fr Marseille,21,1971,10,10,900,10.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
32,Marco van Basten,nl NED,FW,it Milan,27,1964,5,5,431,4.8,6,,,5,1,,0,0,1.25,,,01.04,,Matches
33,David Batty,eng ENG,MF,eng Leeds United,23,1968,4,4,360,4.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
34,Yuri Bavykin,ru RUS,"DF,MF",ru CSKA Moscow,19,1973,1,0,20,0.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
35,Raymond Beerens,nl NED,MF,nl PSV,20,1972,5,2,252,2.8,0,,,0,0,,0,0,0.00,,,0.00,,Matches
36,Txiki Begiristain,es ESP,"FW,MF",es Barcelona,27,1964,4,4,317,3.5,2,,,2,0,,1,0,0.57,,,0.57,,Matches
37,Mike Belfield,eng ENG,FW,fi Lahti,31,1961,2,2,204,2.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
38,Igor Benedejčič,si SVN,MF,si Olimpija,23,1969,2,1,71,0.8,0,,,0,0,,0,0,0.00,,,0.00,,Matches
39,Patrik Bengtsson,se SWE,MF,se Göteborg,21,1971,4,3,253,2.8,1,,,1,0,,0,0,0.36,,,0.36,,Matches
40,Przemysław Bereszyński,pl POL,DF,pl Lech Poznań,23,1969,4,4,323,3.6,0,,,0,0,,0,0,0.00,,,0.00,,Matches
41,Krasimir Bezinski,bg BUL,DF,bg CSKA Sofia,31,1961,2,2,135,1.5,0,,,0,0,,1,0,0.00,,,0.00,,Matches
42,Olivier Biaggi,ch SUI,MF,ch Sion,21,1971,2,1,106,1.2,0,,,0,0,,1,0,0.00,,,0.00,,Matches
43,Michael Binder,at AUT,MF,at Austria Wien,23,1969,4,4,360,4.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
44,Bino,pt POR,MF,pt Porto,19,1972,4,2,201,2.2,0,,,0,0,,1,0,0.00,,,0.00,,Matches
45,Marc Birsens,lu LUX,DF,lu Union Luxembourg,25,1966,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
46,Helgi Bjarnason,is ISL,MF,is KV,23,1969,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
47,Björn Bjartmarz,is ISL,FW,is KV,30,1962,2,0,26,0.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
48,Joachim Björklund,se SWE,DF,se Göteborg,21,1971,4,4,335,3.7,0,,,0,0,,0,0,0.00,,,0.00,,Matches
49,Oļegs Blagonadeždins,lv LVA,DF,lv Skonto FC,19,1973,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
50,Zvonimir Boban,hr CRO,MF,it Milan,23,1968,6,6,540,6.0,1,,,1,0,,1,0,0.17,,,0.17,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
51,Alen Bokšić,hr CRO,FW,fr Marseille,22,1970,8,8,710,7.9,6,,,6,0,,1,0,0.76,,,0.76,,Matches
52,Basile Boli,fr FRA,DF,fr Marseille,25,1967,9,9,810,9.0,2,,,2,0,,3,0,0.22,,,0.22,,Matches
53,Foeke Booy,nl NED,MF,be Club Brugge,30,1962,5,4,389,4.3,1,,,1,0,,0,0,0.23,,,0.23,,Matches
54,David Borbiconi,fr FRA,MF,lu Union Luxembourg,23,1969,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
55,Vital Borkelmans,be BEL,"DF,MF",be Club Brugge,29,1963,7,7,630,7.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
56,Tomislav Bosnjak,si SVN,DF,is KV,28,1963,2,2,101,1.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
57,Barney Bowers,nir NIR,MF,nir Glentoran,32,1959,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
58,Hans van Breukelen,nl NED,GK,nl PSV,35,1956,9,9,810,9.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
59,Kim Brodersen,dk DEN,GK,dk Lyngby,29,1963,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
60,John Brown,sct SCO,DF,sct Rangers,30,1962,10,10,900,10.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
61,Alon Brumer,il ISR,MF,il Maccabi Tel Aviv FC,18,1973,1,1,90,1.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
62,Gadi Brumer,il ISR,DF,il Maccabi Tel Aviv FC,18,1973,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
63,Guido Buchwald,de GER,"DF,MF",de Stuttgart,31,1961,3,3,270,3.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
64,Andreas Buck,de GER,MF,de Stuttgart,24,1967,3,3,270,3.0,2,,,2,0,,1,0,0.67,,,0.67,,Matches
65,Yevgeni Bushmanov,ru RUS,DF,ru CSKA Moscow,20,1971,9,8,664,7.4,1,,,1,0,,0,0,0.14,,,0.14,,Matches
66,Kalusha Bwalya,zm ZAM,"FW,MF",nl PSV,28,1963,3,0,102,1.1,0,,,0,0,,1,0,0.00,,,0.00,,Matches
67,Dmitri Bystrov,ru RUS,DF,ru CSKA Moscow,25,1967,7,7,630,7.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
68,Ingve Bøe,no NOR,DF,no Viking,27,1964,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
69,Rıza Çalımbay,tr TUR,MF,tr Beşiktaş,29,1963,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
70,Raymond Campbell,,,nir Glentoran,23,1968,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
71,Eric Cantona,fr FRA,FW,eng Leeds United,26,1966,5,5,400,4.4,2,,,2,0,,0,0,0.45,,,0.45,,Matches
72,Juan Carlos,es ESP,DF,es Barcelona,27,1965,2,1,100,1.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
73,Luis Carlos,br BRA,MF,ch Sion,24,1968,3,3,270,3.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
74,José Carlos Nascimento,br BRA,DF,pt Porto,27,1965,4,4,360,4.0,4,,,3,1,,1,0,1.00,,,0.75,,Matches
75,Antônio Carlos Santos,br BRA,"FW,MF",pt Porto,28,1964,3,2,177,2.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
76,Bernard Casoni,fr FRA,"DF,MF",fr Marseille,30,1961,6,6,540,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
77,Recep Çetin,tr TUR,DF,tr Beşiktaş,26,1965,2,2,180,2.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
78,Lee Chapman,eng ENG,FW,eng Leeds United,32,1959,5,5,450,5.0,1,,,1,0,,0,0,0.20,,,0.20,,Matches
79,Nikos Charalampous,cy CYP,MF,cy APOEL FC,25,1966,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
80,Marius Cheregi,ro ROU,MF,ro Dinamo București,24,1967,3,3,300,3.3,0,,,0,0,,1,0,0.00,,,0.00,,Matches
81,Claus Christiansen,dk DEN,DF,dk Lyngby,24,1967,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
82,Christodoulous Christodoulou,cy CYP,DF,cy APOEL FC,28,1964,1,0,10,0.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
83,Miroslav Chvíla,sk SVK,DF,sk Slovan Bratislava,25,1967,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
84,Sorin Cigan,ro ROU,FW,hu Ferencváros,28,1964,1,1,80,0.9,0,,,0,0,,0,0,0.00,,,0.00,,Matches
85,Alexandre Clot,ch SUI,MF,ch Sion,19,1972,1,0,11,0.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
86,Avi Cohen,il ISR,DF,il Maccabi Tel Aviv FC,30,1962,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
87,Ovidiu Cornel Hanganu,ro ROU,FW,ro Dinamo București,22,1970,3,2,208,2.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
88,Rudi Cossey,be BEL,DF,be Club Brugge,30,1961,10,9,854,9.5,0,,,0,0,,1,0,0.00,,,0.00,,Matches
89,Costas Costa,cy CYP,"DF,MF",cy APOEL FC,23,1969,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
90,Jorge Costa,pt POR,DF,pt Porto,20,1971,6,4,414,4.6,1,,,1,0,,2,0,0.22,,,0.22,,Matches
91,Alessandro Costacurta,it ITA,DF,it Milan,26,1966,10,10,876,9.7,0,,,0,0,,0,0,0.00,,,0.00,,Matches
92,Fernando Couto,pt POR,DF,pt Porto,22,1969,7,7,620,6.9,2,,,2,0,,1,0,0.29,,,0.29,,Matches
93,Jorge Couto,pt POR,"FW,MF",pt Porto,22,1970,8,6,562,6.2,0,,,0,0,,1,0,0.00,,,0.00,,Matches
94,Peter Creve,be BEL,"DF,FW",be Club Brugge,30,1961,7,4,387,4.3,0,,,0,0,,1,0,0.00,,,0.00,,Matches
95,Carlo Cudicini,it ITA,GK,it Milan,18,1973,2,1,93,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
96,Fernando De Napoli,it ITA,MF,it Milan,28,1964,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
97,Sulejman Demollari,al ALB,"FW,MF",ro Dinamo București,28,1964,4,4,301,3.3,1,,,1,0,,0,0,0.30,,,0.30,,Matches
98,Mitchell van der Gaag,nl NED,DF,nl PSV,20,1971,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
99,Marcel Desailly,fr FRA,"DF,MF",fr Marseille,23,1968,10,10,900,10.0,1,,,1,0,,1,0,0.10,,,0.10,,Matches
100,Didier Deschamps,fr FRA,MF,fr Marseille,23,1968,11,11,946,10.5,0,,,0,0,,1,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
101,Péter Deszatnik,hu HUN,FW,hu Ferencváros,26,1966,1,0,10,0.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
102,Frank Deville,lu LUX,MF,lu Union Luxembourg,21,1970,2,2,170,1.9,1,,,1,0,,0,0,0.53,,,0.53,,Matches
103,John Devine,nir NIR,DF,nir Glentoran,23,1969,2,2,180,2.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
104,Éric Di Meco,fr FRA,DF,fr Marseille,28,1963,9,8,737,8.2,0,,,0,0,,3,0,0.00,,,0.00,,Matches
105,Aleksandrs Dibrivnijs,lv LVA,FW,lv Skonto FC,22,1969,1,1,46,0.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
106,Vasilis Dimitriadis,gr GRE,FW,gr AEK Athens,26,1966,4,4,341,3.8,2,,,2,0,,1,0,0.53,,,0.53,,Matches
107,Anton Dimitrov,bg BUL,FW,bg CSKA Sofia,21,1970,1,0,21,0.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
108,László Disztl,hu HUN,DF,be Club Brugge,30,1962,8,8,720,8.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
109,Dejan Djuranović,si SVN,MF,si Olimpija,24,1968,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
110,Igor Dobrovolski,xc CIS,"FW,MF",fr Marseille,24,1967,1,1,57,0.6,0,,,0,0,,0,0,0.00,,,0.00,,Matches
111,Roberto Donadoni,it ITA,MF,it Milan,28,1963,6,5,447,5.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
112,Tony Dorigo,eng ENG,DF,eng Leeds United,26,1965,5,5,450,5.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
113,Stefan Draganov,bg BUL,FW,bg CSKA Sofia,25,1966,1,1,90,1.0,1,,,0,1,,1,0,1.00,,,0.00,,Matches
114,Eli Driks,il ISR,FW,il Maccabi Tel Aviv FC,27,1964,2,0,47,0.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
115,Yaron Drori,il ISR,MF,il Maccabi Tel Aviv FC,25,1967,2,2,133,1.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
116,Slobodan Dubajić,rs SRB,DF,de Stuttgart,29,1963,3,3,270,3.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
117,Peter Dubovský,sk SVK,FW,sk Slovan Bratislava,20,1972,4,4,360,4.0,2,,,2,0,,0,0,0.50,,,0.50,,Matches
118,Yuriy Dudnyk,ua UKR,"DF,MF",ru CSKA Moscow,23,1968,2,0,72,0.8,0,,,0,0,,0,0,0.00,,,0.00,,Matches
119,Jean-Philippe Durand,fr FRA,MF,fr Marseille,31,1960,9,3,346,3.8,0,,,0,0,,1,0,0.00,,,0.00,,Matches
120,Ian Durrant,sct SCO,MF,sct Rangers,25,1966,9,9,807,9.0,3,,,3,0,,1,0,0.33,,,0.33,,Matches
121,Tomasz Dziubiński,pl POL,FW,be Club Brugge,24,1968,9,7,619,6.9,1,,,1,0,,1,0,0.15,,,0.15,,Matches
122,Atli Einarsson,is ISL,MF,is KV,25,1966,2,2,180,2.0,1,,,1,0,,0,0,0.50,,,0.50,,Matches
123,Johnny Ekström,se SWE,"FW,MF",se Göteborg,27,1965,10,10,874,9.7,5,,,5,0,,0,0,0.51,,,0.51,,Matches
124,Juul Ellerman,nl NED,"FW,MF",nl PSV,26,1965,8,6,535,5.9,3,,,3,0,,0,0,0.50,,,0.50,,Matches
125,Robert Englaro,si SVN,DF,si Olimpija,22,1969,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
126,Stefano Eranio,it ITA,MF,it Milan,25,1966,5,2,258,2.9,1,,,1,0,,3,0,0.35,,,0.35,,Matches
127,Peter Eriksson,se SWE,MF,se Göteborg,23,1969,10,9,812,9.0,1,,,1,0,,0,0,0.11,,,0.11,,Matches
128,Kaj Eskelinen,se SWE,FW,se Göteborg,23,1969,3,1,126,1.4,2,,,2,0,,0,0,1.43,,,1.43,,Matches
129,Alberico Evani,it ITA,MF,it Milan,29,1963,6,5,418,4.6,0,,,0,0,,0,0,0.00,,,0.00,,Matches
130,Jean-Jacques Eydelie,fr FRA,"DF,MF",fr Marseille,26,1966,10,6,668,7.4,0,,,0,0,,0,0,0.00,,,0.00,,Matches
131,Eyjólfur,is ISL,"DF,MF",de Stuttgart,23,1968,3,3,270,3.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
132,Emeka Ezeugo,ng NGA,"DF,MF",dk Lyngby,26,1965,1,1,90,1.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
133,Ernest Faber,nl NED,DF,nl PSV,20,1971,8,7,687,7.6,0,,,0,0,,1,0,0.00,,,0.00,,Matches
134,Chris Fairclough,eng ENG,DF,eng Leeds United,28,1964,5,5,423,4.7,0,,,0,0,,0,0,0.00,,,0.00,,Matches
135,Ilshat Faizulin,ru RUS,FW,ru CSKA Moscow,19,1973,10,9,780,8.7,1,,,1,0,,0,0,0.12,,,0.12,,Matches
136,Kostas Fasouliotis,cy CYP,MF,cy APOEL FC,21,1970,2,0,50,0.6,1,,,1,0,,0,0,1.80,,,1.80,,Matches
137,Luc Feiereisen,lu LUX,MF,lu Union Luxembourg,25,1966,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
138,Ian Ferguson,sct SCO,MF,sct Rangers,25,1967,7,7,630,7.0,1,,,1,0,,2,0,0.14,,,0.14,,Matches
139,Albert Ferrer,es ESP,DF,es Barcelona,22,1970,4,4,360,4.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
140,Jean-Marc Ferreri,fr FRA,"FW,MF",fr Marseille,29,1962,4,1,119,1.3,2,,,2,0,,0,0,1.51,,,1.51,,Matches
141,Patrick Feyder,lu LUX,DF,lu Union Luxembourg,20,1971,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
142,Rui Filipe,pt POR,MF,pt Porto,29,1963,4,4,360,4.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
143,Egil Fjetland,no NOR,FW,no Viking,29,1962,2,2,148,1.6,0,,,0,0,,0,0,0.00,,,0.00,,Matches
144,Thomas Flögel,at AUT,MF,at Austria Wien,21,1971,4,4,342,3.8,1,,,1,0,,0,0,0.26,,,0.26,,Matches
145,Sergei Fokin,su URS,DF,ru CSKA Moscow,31,1961,5,5,450,5.0,0,,,0,0,,3,0,0.00,,,0.00,,Matches
146,Sébastien Fournier,ch SUI,MF,ch Sion,21,1971,1,0,6,0.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
147,Robertas Fridrikas,lt LTU,MF,at Austria Wien,25,1967,4,3,274,3.0,2,,,2,0,,1,0,0.66,,,0.66,,Matches
148,Michael Frontzeck,de GER,DF,de Stuttgart,28,1964,3,3,270,3.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
149,Balogh Gábor,hu HUN,FW,hu Ferencváros,27,1964,2,0,69,0.8,0,,,0,0,,0,0,0.00,,,0.00,,Matches
150,Enzo Gambaro,it ITA,DF,it Milan,26,1966,5,2,249,2.8,0,,,0,0,,0,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
151,Maurizio Gaudino,de GER,MF,de Stuttgart,25,1966,2,2,173,1.9,0,,,0,0,,0,0,0.00,,,0.00,,Matches
152,Lars Gaute Bø,no NOR,GK,no Viking,28,1963,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
153,Alain Geiger,ch SUI,DF,ch Sion,31,1960,4,4,360,4.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
154,Carlos Geraldo,,,lu Union Luxembourg,17,1974,1,0,10,0.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
155,Gábor Gerstenmájer,ro ROU,MF,ro Dinamo București,24,1967,4,4,390,4.3,1,,,1,0,,0,0,0.23,,,0.23,,Matches
156,Reto Gertschen,ch SUI,MF,ch Sion,27,1965,2,2,153,1.7,0,,,0,0,,0,0,0.00,,,0.00,,Matches
157,Yuri Getikov,ru RUS,MF,ua Tavriya Simferopol,21,1971,2,0,38,0.4,0,,,0,0,,0,0,0.00,,,0.00,,Matches
158,Rune Gjerde,no NOR,MF,no Viking,24,1968,1,0,25,0.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
159,Miloš Glonek,sk SVK,DF,sk Slovan Bratislava,23,1968,3,3,270,3.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
160,Valeri Glushakov,ru RUS,"DF,MF",fi Lahti,33,1959,2,2,210,2.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
161,Einārs Gņedojs,lv LVA,DF,lv Skonto FC,27,1965,2,2,180,2.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
162,Siniša Gogić,cy CYP,FW,cy APOEL FC,28,1963,2,2,180,2.0,1,,,1,0,,0,0,0.50,,,0.50,,Matches
163,André Golke,de GER,"FW,MF",de Stuttgart,27,1964,1,1,90,1.0,1,,,1,0,,0,0,1.00,,,1.00,,Matches
164,Andy Goram,sct SCO,GK,sct Rangers,28,1964,10,10,900,10.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
165,Dale Gordon,eng ENG,MF,sct Rangers,25,1967,1,1,72,0.8,0,,,0,0,,0,0,0.00,,,0.00,,Matches
166,Pavol Gostic,sk SVK,FW,sk Slovan Bratislava,25,1966,4,4,259,2.9,1,,,1,0,,1,0,0.35,,,0.35,,Matches
167,Michael Gothenborg,dk DEN,DF,dk Lyngby,28,1964,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
168,Richard Gough,sct SCO,DF,sct Rangers,30,1962,7,7,586,6.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
169,Olegs Grichine,lv LVA,GK,lv Skonto FC,24,1967,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
170,Aleksandr Grishin,ru RUS,"DF,MF",ru CSKA Moscow,20,1971,7,5,418,4.6,2,,,2,0,,0,0,0.43,,,0.43,,Matches
171,Leontin Grozavu,ro ROU,DF,ro Dinamo București,24,1967,1,1,90,1.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
172,Pep Guardiola,es ESP,MF,es Barcelona,21,1971,4,4,272,3.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
173,Dmitri Gulenkov,ru RUS,GK,ua Tavriya Simferopol,24,1968,2,1,160,1.8,0,,,0,0,,0,0,0.00,,,0.00,,Matches
174,Ruud Gullit,nl NED,"FW,MF",it Milan,29,1962,4,4,301,3.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
175,Aleksei Guschin,ru RUS,DF,ru CSKA Moscow,20,1971,8,8,652,7.2,0,,,0,0,,1,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Aleksandr Guteyev,ru RUS,GK,ru CSKA Moscow,25,1967,3,2,224,2.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
177,Ulvi Güveneroğlu,tr TUR,DF,tr Beşiktaş,32,1960,2,2,150,1.7,0,,,0,0,,0,0,0.00,,,0.00,,Matches
178,Loukas Hadjiloukas,cy CYP,"FW,MF",cy APOEL FC,25,1967,2,2,170,1.9,1,,,1,0,,1,0,0.53,,,0.53,,Matches
179,Edin Hadžialagić,ba BIH,DF,si Olimpija,30,1962,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
180,David Hagen,sct SCO,MF,sct Rangers,19,1973,1,0,3,0.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
