Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
24,Gabriele Ambrosetti,it ITA,MF,eng Chelsea,25,1973,5,1,105,1.2,1,0,1,1,0,0,0,0,0.86,0.00,0.86,0.86,0.86,Matches
25,Massimo Ambrosini,it ITA,MF,it Milan,22,1977,2,2,153,1.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
26,Guillermo Amor,es ESP,MF,it Fiorentina,31,1967,2,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
27,Christian Amoroso,it ITA,MF,it Fiorentina,22,1976,7,2,276,3.1,1,0,1,1,0,0,1,0,0.33,0.00,0.33,0.33,0.33,Matches
28,Lorenzo Amoruso,it ITA,DF,sct Rangers,28,1971,6,6,540,6.0,1,0,1,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,Matches
29,Koffi Amponsah,gh GHA,DF,gr Olympiacos,21,1978,4,2,176,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
30,Dmitri Ananko,ru RUS,DF,ru Spartak Moscow,25,1973,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
31,Georgios Anatolakis,gr GRE,DF,gr Olympiacos,25,1974,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
32,Knut Anders Fostervold,no NOR,MF,no Molde,27,1971,5,5,405,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
33,Andreas Andersson,se SWE,FW,se AIK Stockholm,25,1974,4,4,360,4.0,2,0,2,2,0,0,0,0,0.50,0.00,0.50,0.50,0.50,Matches
34,Ola Andersson,se SWE,MF,se AIK Stockholm,33,1966,6,5,456,5.1,0,1,1,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20,Matches
35,Patrik Andersson,se SWE,DF,de Bayern Munich,27,1971,9,8,721,8.0,0,1,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,Matches
36,Tore André Dahlum,no NOR,FW,no Rosenborg,31,1968,6,1,150,1.7,1,0,1,1,0,0,0,0,0.60,0.00,0.60,0.60,0.60,Matches
37,Tore André Flo,no NOR,FW,eng Chelsea,26,1973,14,13,"1,159",12.9,8,1,9,8,0,0,1,0,0.62,0.08,0.70,0.62,0.70,Matches
38,Nicolas Anelka,fr FRA,FW,es Real Madrid,20,1979,10,6,516,5.7,2,0,2,2,0,0,0,0,0.35,0.00,0.35,0.35,0.35,Matches
39,Miguel Ángel Angulo,es ESP,"FW,MF",es Valencia,22,1977,16,10,915,10.2,3,0,3,3,0,0,1,0,0.30,0.00,0.30,0.30,0.30,Matches
40,Miguel Ángel Soria,es ESP,DF,es Valencia,25,1974,1,0,11,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
41,Didier Angibeaud,cm CMR,MF,at Sturm Graz,24,1974,1,1,70,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
42,Jocelyn Angloma,fr FRA,"DF,MF",es Valencia,33,1965,14,14,"1,255",13.9,0,1,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,Matches
43,Tomas Antonelius,se SWE,DF,se AIK Stockholm,26,1973,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
44,Paraskevas Antzas,gr GRE,DF,gr Olympiacos,22,1976,3,1,123,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
45,Ilija Aračić,hr CRO,FW,de Hertha BSC,28,1970,4,0,118,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
46,Carlos Aranda,es ESP,FW,es Real Madrid,19,1980,1,1,54,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
47,Leonardo Araújo,br BRA,"DF,MF",it Milan,29,1969,5,5,386,4.3,1,0,1,1,0,0,3,0,0.23,0.00,0.23,0.23,0.23,Matches
48,Francesc Arnau,es ESP,GK,es Barcelona,24,1975,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
49,Arno Arts,nl NED,MF,nl Willem II,30,1969,3,3,270,3.0,1,0,1,1,0,0,0,0,0.33,0.00,0.33,0.33,0.33,Matches
50,Martin Åslund,se SWE,MF,se AIK Stockholm,22,1976,2,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
51,Mattias Asper,se SWE,GK,se AIK Stockholm,25,1974,6,6,521,5.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
52,Roberto Ayala,ar ARG,DF,it Milan,26,1973,6,5,495,5.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
53,Celestine Babayaro,ng NGA,"DF,MF",eng Chelsea,20,1978,13,13,"1,16",12.9,1,2,3,1,0,0,1,1,0.08,0.16,0.23,0.08,0.23,Matches
54,Markus Babbel,de GER,DF,de Bayern Munich,26,1972,11,11,907,10.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
55,Vítor Baía,pt POR,GK,pt Porto,29,1969,9,9,794,8.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
56,Serginho Baiano,br BRA,"FW,MF",pt Boavista,21,1978,2,1,106,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
57,Ibrahima Bakayoko,ci CIV,FW,fr Marseille,22,1976,8,6,547,6.1,3,0,3,3,0,0,1,0,0.49,0.00,0.49,0.49,0.49,Matches
58,Morten Bakke,no NOR,GK,no Molde,30,1968,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
59,Stipe Balajić,hr CRO,"DF,MF",si NK Maribor,30,1968,6,6,476,5.3,1,0,1,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19,Matches
60,Abel Balbo,ar ARG,FW,it Fiorentina,33,1966,8,3,336,3.7,4,0,4,4,0,0,0,0,01.07,0.00,01.07,01.07,01.07,Matches
61,Elvir Baljić,ba BIH,"FW,MF",es Real Madrid,25,1974,5,0,82,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
62,Marco Ballotta,it ITA,GK,it Lazio,35,1964,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
63,Miroslav Baranek,cz CZE,MF,cz Sparta Prague,25,1973,10,10,879,9.8,1,0,1,1,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches
64,Vasili Baranov,by BLR,MF,ru Spartak Moscow,26,1972,6,5,343,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
65,Sergej Barbarez,ba BIH,"FW,MF",de Dortmund,27,1971,5,2,226,2.5,1,1,2,1,0,0,0,0,0.40,0.40,0.80,0.40,0.80,Matches
66,Georg Bardel,at AUT,MF,at Sturm Graz,24,1975,2,0,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
67,Sergi Barjuán,es ESP,DF,es Barcelona,27,1971,6,4,397,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
68,Rui Barros,pt POR,MF,pt Porto,33,1965,4,1,95,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
69,Christer Basma,no NOR,DF,no Rosenborg,26,1972,7,7,564,6.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
70,Gabriel Batistuta,ar ARG,FW,it Fiorentina,30,1969,10,10,875,9.7,5,3,8,5,0,0,4,0,0.51,0.31,0.82,0.51,0.82,Matches
71,Laurent Batlles,fr FRA,MF,fr Bordeaux,23,1975,8,3,242,2.7,1,0,1,1,0,0,2,0,0.37,0.00,0.37,0.37,0.37,Matches
72,Karsten Baumann,de GER,DF,de Dortmund,29,1969,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
73,Lee Baxter,sct SCO,GK,se AIK Stockholm,23,1976,1,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
74,David Beckham,eng ENG,MF,eng Manchester Utd,24,1975,12,12,"1,08",12.0,2,5,7,2,0,0,5,0,0.17,0.42,0.58,0.17,0.58,Matches
75,Stefan Beinlich,de GER,MF,de Leverkusen,27,1972,6,5,474,5.3,0,1,1,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
76,Djamel Belmadi,dz ALG,MF,fr Marseille,23,1976,3,1,114,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
77,Emre Belözoğlu,tr TUR,MF,tr Galatasaray,18,1980,4,3,289,3.2,0,1,1,0,0,0,1,0,0.00,0.31,0.31,0.00,0.31,Matches
78,Rui Bento,pt POR,"DF,MF",pt Boavista,27,1972,5,5,450,5.0,1,1,2,1,0,0,1,0,0.20,0.20,0.40,0.20,0.40,Matches
79,Henning Berg,no NOR,DF,eng Manchester Utd,29,1969,12,11,916,10.2,0,1,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,Matches
80,Daniel Berg Hestad,no NOR,MF,no Molde,24,1975,6,6,540,6.0,2,0,2,2,0,0,0,0,0.33,0.00,0.33,0.33,0.33,Matches
81,Ørjan Berg,no NOR,MF,no Rosenborg,30,1968,12,12,"1,078",12.0,3,0,3,3,0,0,1,0,0.25,0.00,0.25,0.25,0.25,Matches
82,André Bergdølmo,no NOR,DF,no Rosenborg,27,1971,11,11,990,11.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
83,Hans Bergh,se SWE,MF,se AIK Stockholm,29,1970,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
84,Dennis Bergkamp,nl NED,FW,eng Arsenal,30,1969,5,5,423,4.7,1,1,2,1,0,0,1,0,0.21,0.21,0.43,0.21,0.43,Matches
85,Eduardo Berizzo,ar ARG,DF,fr Marseille,29,1969,7,7,585,6.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
86,Artyom Bezrodny,ru RUS,MF,ru Spartak Moscow,20,1979,6,5,471,5.2,4,1,5,4,0,0,2,0,0.76,0.19,0.96,0.76,0.96,Matches
87,Oliver Bierhoff,de GER,FW,it Milan,31,1968,6,5,453,5.0,2,1,3,2,0,0,1,0,0.40,0.20,0.60,0.40,0.60,Matches
88,Igor Bišćan,hr CRO,"DF,MF",hr Croatia Zagreb,21,1978,4,4,360,4.0,0,1,1,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,Matches
89,Albano Bizzarri,ar ARG,GK,es Real Madrid,21,1977,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
90,Joachim Björklund,se SWE,DF,es Valencia,28,1971,7,6,504,5.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
91,Ole Bjørn Sundgot,no NOR,"DF,FW",no Molde,27,1972,4,1,85,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
92,Jaromír Blažek,cz CZE,GK,cz Sparta Prague,26,1972,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
93,Patrick Blondeau,fr FRA,DF,fr Marseille,31,1968,6,6,479,5.3,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
94,Zvonimir Boban,hr CRO,MF,it Milan,30,1968,2,0,42,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
95,Fredi Bobic,de GER,FW,de Dortmund,27,1971,5,4,369,4.1,3,0,3,3,0,0,0,0,0.73,0.00,0.73,0.73,0.73,Matches
96,Michael Bochtler,de GER,DF,at Sturm Graz,23,1975,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
97,Frank de Boer,nl NED,DF,es Barcelona,29,1970,12,12,"1,11",12.3,2,2,4,2,0,0,2,0,0.16,0.16,0.32,0.16,0.32,Matches
98,Ronald de Boer,nl NED,"FW,MF",es Barcelona,29,1970,11,9,629,7.0,0,1,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,Matches
99,Winston Bogarde,nl NED,DF,es Barcelona,28,1970,10,9,791,8.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
100,Alen Bokšić,hr CRO,FW,it Lazio,29,1970,10,6,599,6.7,1,0,1,1,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
101,René Bolf,cz CZE,DF,cz Sparta Prague,25,1974,5,4,424,4.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
102,Mehmet Bölükbaşı,tr TUR,GK,tr Galatasaray,20,1978,2,1,150,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
103,Mariano Bombarda,es ESP,FW,nl Willem II,26,1972,4,3,266,3.0,1,0,1,1,0,0,1,0,0.34,0.00,0.34,0.34,0.34,Matches
104,Mark van Bommel,nl NED,MF,nl PSV,22,1977,4,4,359,4.0,0,1,1,0,0,0,1,1,0.00,0.25,0.25,0.00,0.25,Matches
105,Jérôme Bonnissel,fr FRA,"DF,FW",fr Bordeaux,26,1973,9,9,810,9.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
106,Mark Bosnich,au AUS,GK,eng Manchester Utd,27,1972,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
107,Paul Bosvelt,nl NED,"DF,MF",nl Feyenoord,29,1970,11,11,990,11.0,2,0,2,2,0,0,4,0,0.18,0.00,0.18,0.18,0.18,Matches
108,Wilfred Bouma,nl NED,DF,nl PSV,21,1978,3,0,50,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
109,Kliton Bozgo,al ALB,FW,si NK Maribor,27,1971,6,4,371,4.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
110,Frédéric Brando,fr FRA,MF,fr Marseille,25,1973,11,10,911,10.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
111,Thomas Brdarić,de GER,FW,de Leverkusen,24,1975,3,0,72,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
112,Mauro Bressan,it ITA,MF,it Fiorentina,28,1971,5,2,190,2.1,1,2,3,1,0,0,1,0,0.47,0.95,1.42,0.47,1.42,Matches
113,Giovanni van Bronckhorst,nl NED,"DF,MF",sct Rangers,24,1975,6,6,534,5.9,0,1,1,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,Matches
114,Arnold Bruggink,nl NED,"FW,MF",nl PSV,22,1977,5,1,139,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
115,Michael Brundin,se SWE,DF,se AIK Stockholm,33,1965,5,5,450,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
116,Viktor Bulatov,ru RUS,MF,ru Spartak Moscow,27,1972,5,5,351,3.9,1,0,1,1,0,0,1,0,0.26,0.00,0.26,0.26,0.26,Matches
117,Dick van Burik,nl NED,DF,de Hertha BSC,25,1973,10,10,820,9.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
118,Okan Buruk,tr TUR,MF,tr Galatasaray,25,1973,6,5,431,4.8,1,0,1,1,0,0,2,0,0.21,0.00,0.21,0.21,0.21,Matches
119,Yevgeni Bushmanov,ru RUS,DF,ru Spartak Moscow,27,1971,6,6,540,6.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
120,Tomislav Butina,hr CRO,GK,hr Croatia Zagreb,25,1974,3,2,259,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
121,Nicky Butt,eng ENG,"DF,MF",eng Manchester Utd,24,1975,6,5,389,4.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
122,Valyantsin Byalkevich,by BLR,MF,ua Dynamo Kyiv,26,1973,9,7,760,8.4,0,2,2,0,0,0,3,0,0.00,0.24,0.24,0.00,0.24,Matches
123,Ellery Cairo,nl NED,"FW,MF",nl Feyenoord,20,1978,1,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
124,Alessandro Cambalhota,br BRA,FW,pt Porto,26,1973,7,2,290,3.2,0,1,1,0,0,0,1,0,0.00,0.31,0.31,0.00,0.31,Matches
125,Iván Campo,es ESP,"DF,MF",es Real Madrid,25,1974,12,9,931,10.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
126,Santiago Cañizares,es ESP,GK,es Valencia,29,1969,11,11,963,10.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
127,Capone,br BRA,DF,tr Galatasaray,27,1972,6,6,540,6.0,1,1,2,1,0,0,0,0,0.17,0.17,0.33,0.17,0.33,Matches
128,Capucho,pt POR,MF,pt Porto,27,1972,13,13,986,11.0,1,1,2,1,0,0,1,0,0.09,0.09,0.18,0.09,0.18,Matches
129,Amedeo Carboni,it ITA,DF,es Valencia,34,1965,15,15,"1,35",15.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
130,John Carew,no NOR,FW,no Rosenborg,19,1979,12,12,"1,08",12.0,5,1,6,5,0,0,0,0,0.42,0.08,0.50,0.42,0.50,Matches
131,Roberto Carlos,br BRA,DF,es Real Madrid,26,1973,17,17,"1,53",17.0,4,5,9,4,0,0,3,0,0.24,0.29,0.53,0.24,0.53,Matches
132,Iker Casillas,es ESP,GK,es Real Madrid,18,1981,12,12,"1,08",12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
133,Jatto Ceesay,gm GAM,FW,nl Willem II,24,1974,6,6,540,6.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
134,Júlio César,br BRA,DF,es Real Madrid,20,1978,9,7,634,7.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
135,Carlos Chaínho,pt POR,MF,pt Porto,25,1974,14,13,989,11.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
136,Lionel Charbonnier,fr FRA,GK,sct Rangers,32,1966,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
137,Enrico Chiesa,it ITA,FW,it Fiorentina,28,1970,9,7,606,6.7,3,1,4,2,1,1,0,0,0.45,0.15,0.59,0.30,0.45,Matches
138,Petter Christian Singsaas,no NOR,DF,no Molde,26,1972,4,3,276,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
139,Geri Çipi,al ALB,DF,si NK Maribor,23,1976,4,4,289,3.2,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
140,Michael Clegg,eng ENG,DF,eng Manchester Utd,22,1977,2,1,80,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
141,Phillip Cocu,nl NED,"DF,FW",es Barcelona,28,1970,14,14,"1,213",13.5,2,2,4,2,0,0,1,0,0.15,0.15,0.30,0.15,0.30,Matches
142,Sandro Cois,it ITA,MF,it Fiorentina,27,1972,9,9,718,8.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
143,Andy Cole,eng ENG,FW,eng Manchester Utd,27,1971,13,13,"1,047",11.6,3,1,4,3,0,0,0,0,0.26,0.09,0.34,0.26,0.34,Matches
144,Giuseppe Colucci,it ITA,MF,fr Bordeaux,18,1980,2,0,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
145,Sérgio Conceição,pt POR,MF,it Lazio,24,1974,9,7,640,7.1,2,4,6,2,0,0,1,0,0.28,0.56,0.84,0.28,0.84,Matches
146,Karl Corneliusson,se SWE,"DF,MF",se AIK Stockholm,22,1976,6,3,238,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
147,Jorge Costa,pt POR,DF,pt Porto,27,1971,12,12,"1,08",12.0,1,0,1,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches
148,Rui Costa,pt POR,MF,it Fiorentina,27,1972,12,12,"1,08",12.0,1,2,3,1,0,0,2,0,0.08,0.17,0.25,0.08,0.25,Matches
149,Alessandro Costacurta,it ITA,DF,it Milan,33,1966,5,5,397,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
150,Fernando Couto,pt POR,DF,it Lazio,29,1969,7,5,555,6.2,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
151,Jorge Couto,pt POR,"FW,MF",pt Boavista,29,1970,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
152,Ante Čović,hr CRO,MF,de Hertha BSC,23,1975,2,2,180,2.0,0,1,1,0,0,0,0,0,0.00,0.50,0.50,0.00,0.50,Matches
153,Jordi Cruyff,nl NED,"FW,MF",eng Manchester Utd,25,1974,4,1,129,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
154,Mario Cvitanović,hr CRO,DF,hr Croatia Zagreb,24,1975,6,5,428,4.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
155,Jean-Pierre Cyprien,fr FRA,DF,fr Marseille,30,1969,2,2,155,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
156,Ali Daei,ir IRN,FW,de Hertha BSC,30,1969,11,10,888,9.9,3,1,4,3,0,0,1,0,0.30,0.10,0.41,0.30,0.41,Matches
