Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
183,Damian Militaru,ro ROU,MF,ro Steaua,28,1967,6,6,522,5.8,0,,,0,0,,0,0,0.00,,,0.00,,Matches
184,Charlie Miller,sct SCO,MF,sct Rangers,20,1976,4,2,169,1.9,0,,,0,0,,0,0,0.00,,,0.00,,Matches
185,Iulian Miu,ro ROU,DF,ro Steaua,20,1976,4,3,271,3.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
186,Viorel Moldovan,ro ROU,FW,ch Grasshopper,24,1972,5,5,450,5.0,2,,,1,1,,3,0,0.40,,,0.20,,Matches
187,José Molina,es ESP,GK,es Atlético Madrid,25,1970,8,8,750,8.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
188,Andreas Möller,de GER,MF,de Dortmund,28,1967,9,9,805,8.9,1,,,1,0,,1,0,0.11,,,0.11,,Matches
189,Paolo Montero,uy URU,DF,it Juventus,24,1971,11,11,990,11.0,1,,,1,0,,0,0,0.09,,,0.09,,Matches
190,Craig Moore,au AUS,DF,sct Rangers,20,1975,4,4,348,3.9,0,,,0,0,,3,0,0.00,,,0.00,,Matches
191,Antonio Muñoz Gómez,es ESP,DF,es Atlético Madrid,28,1968,6,6,540,6.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
192,Kiki Musampa,nl NED,"FW,MF",nl Ajax,19,1977,7,6,462,5.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
193,Roland Nagy,ro ROU,MF,ro Steaua,25,1971,6,6,540,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
194,Leonard Nemțanu,ro ROU,DF,ro Steaua,22,1973,3,0,45,0.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
195,Giorgios Nemtsoudis,ch SUI,MF,ch Grasshopper,23,1973,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
196,Gary Neville,eng ENG,DF,eng Manchester Utd,21,1975,10,10,886,9.8,0,,,0,0,,1,0,0.00,,,0.00,,Matches
197,Phil Neville,eng ENG,"DF,MF",eng Manchester Utd,19,1977,4,2,123,1.4,0,,,0,0,,1,0,0.00,,,0.00,,Matches
198,Mikael Nilsson,se SWE,"DF,MF",se Göteborg,18,1978,6,6,540,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
199,Uche Okechukwu,ng NGA,DF,tr Fenerbahçe,28,1967,6,6,540,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
200,Jay-Jay Okocha,ng NGA,MF,tr Fenerbahçe,22,1973,6,6,540,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Jon Olav Hjelde,no NOR,DF,no Rosenborg,24,1972,4,4,360,4.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
202,Artur Duarte de Oliveira,br BRA,FW,pt Porto,26,1969,7,6,503,5.6,4,,,4,0,,2,0,0.72,,,0.72,,Matches
203,Jonas Olsson,se SWE,DF,se Göteborg,26,1970,6,6,522,5.8,0,,,0,0,,0,0,0.00,,,0.00,,Matches
204,Karl Oskar Fjørtoft,no NOR,"FW,MF",no Rosenborg,21,1975,3,0,39,0.4,0,,,0,0,,0,0,0.00,,,0.00,,Matches
205,Bjørn Otto Bragstad,no NOR,DF,no Rosenborg,25,1971,4,3,156,1.7,0,,,0,0,,1,0,0.00,,,0.00,,Matches
206,Marc Overmars,nl NED,"FW,MF",nl Ajax,23,1973,10,10,901,10.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
207,Michele Padovano,it ITA,FW,it Juventus,29,1966,5,3,259,2.9,1,,,1,0,,0,0,0.35,,,0.35,,Matches
208,Gary Pallister,eng ENG,DF,eng Manchester Utd,31,1965,8,8,720,8.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
209,Milinko Pantić,rs SRB,MF,es Atlético Madrid,29,1966,8,8,711,7.9,5,,,4,1,,1,0,0.63,,,0.51,,Matches
210,Christian Panucci,it ITA,DF,it Milan,23,1973,6,5,494,5.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
211,Veljko Paunović,es ESP,"FW,MF",es Atlético Madrid,18,1977,1,0,14,0.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
212,Steinar Pedersen,no NOR,DF,de Dortmund,21,1975,2,1,99,1.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
213,Marek Penksa,sk SVK,MF,at Rapid Wien,22,1973,4,3,211,2.3,0,,,0,0,,1,0,0.00,,,0.00,,Matches
214,Angelo Peruzzi,it ITA,GK,it Juventus,26,1970,9,9,810,9.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
215,Gianluca Pessotto,it ITA,"DF,MF",it Juventus,25,1970,5,4,348,3.9,0,,,0,0,,0,0,0.00,,,0.00,,Matches
216,Gordan Petrić,yu YUG,DF,sct Rangers,27,1969,4,4,333,3.7,0,,,0,0,,2,0,0.00,,,0.00,,Matches
217,Karl Petter Løken,no NOR,"DF,FW",no Rosenborg,29,1966,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
218,Stefan Pettersson,se SWE,FW,se Göteborg,33,1963,5,5,423,4.7,0,,,0,0,,0,0,0.00,,,0.00,,Matches
219,João Pinto,pt POR,DF,pt Porto,34,1961,2,2,127,1.4,0,,,0,0,,0,0,0.00,,,0.00,,Matches
220,João Pinto,pt POR,DF,pt Porto,23,1973,3,2,185,2.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
221,Aloísio Pires Alves,br BRA,DF,pt Porto,32,1963,7,7,609,6.8,0,,,0,0,,1,0,0.00,,,0.00,,Matches
222,Roman Pivarník,sk SVK,MF,at Rapid Wien,29,1967,1,0,25,0.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
223,Karel Poborský,cz CZE,MF,eng Manchester Utd,24,1972,6,2,215,2.4,0,,,0,0,,0,0,0.00,,,0.00,,Matches
224,Sergio Porrini,it ITA,DF,it Juventus,27,1968,9,8,695,7.7,0,,,0,0,,2,0,0.00,,,0.00,,Matches
225,Daniel Prodan,ro ROU,DF,ro Steaua,24,1972,4,4,360,4.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Christian Prosenik,at AUT,MF,at Rapid Wien,28,1968,6,6,532,5.9,0,,,0,0,,0,0,0.00,,,0.00,,Matches
227,Franck Rabarivony,mg MAD,DF,fr Auxerre,25,1970,4,4,360,4.0,0,,,0,0,,3,0,0.00,,,0.00,,Matches
228,Michelangelo Rampulla,it ITA,GK,it Juventus,33,1962,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
229,Krzysztof Ratajczyk,pl POL,"DF,MF",at Rapid Wien,22,1973,4,3,307,3.4,0,,,0,0,,0,0,0.00,,,0.00,,Matches
230,Thomas Ravelli,se SWE,GK,se Göteborg,36,1959,6,6,540,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
231,Rüştü Reçber,tr TUR,GK,tr Fenerbahçe,23,1973,6,6,540,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
232,Knut Reinhardt,de GER,MF,de Dortmund,28,1968,4,3,275,3.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
233,Michael Reiziger,nl NED,DF,it Milan,23,1973,3,2,135,1.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
234,Martijn Reuser,nl NED,MF,nl Ajax,21,1975,3,2,106,1.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
235,Stefan Reuter,de GER,"DF,MF",de Dortmund,29,1966,9,9,742,8.2,1,,,1,0,,1,1,0.12,,,0.12,,Matches
236,Lars Ricken,de GER,"FW,MF",de Dortmund,20,1976,9,7,590,6.6,4,,,4,0,,2,0,0.61,,,0.61,,Matches
237,Karl-Heinz Riedle,de GER,FW,de Dortmund,30,1965,5,5,383,4.3,4,,,4,0,,0,0,0.94,,,0.94,,Matches
238,David Robertson,sct SCO,DF,sct Rangers,27,1968,3,3,270,3.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
239,Sebastiano Rossi,it ITA,GK,it Milan,32,1964,6,6,540,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
240,Laurențiu Roșu,ro ROU,"FW,MF",ro Steaua,20,1975,6,2,262,2.9,0,,,0,0,,1,0,0.00,,,0.00,,Matches
241,Sigurd Rushfeldt,no NOR,FW,no Rosenborg,23,1972,2,2,158,1.8,0,,,0,0,,0,0,0.00,,,0.00,,Matches
242,Tomasz Rząsa,pl POL,DF,ch Grasshopper,23,1973,1,0,5,0.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
243,Moussa Saïb,dz ALG,MF,fr Auxerre,27,1969,8,8,720,8.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
244,Matthias Sammer,de GER,"DF,MF",de Dortmund,28,1967,5,5,450,5.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
245,Santi,es ESP,DF,es Atlético Madrid,22,1974,7,7,660,7.3,0,,,0,0,,3,0,0.00,,,0.00,,Matches
246,Márcio Santos,br BRA,DF,nl Ajax,26,1969,4,4,360,4.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
247,Paulinho Santos,pt POR,MF,pt Porto,25,1970,7,7,630,7.0,0,,,0,0,,3,0,0.00,,,0.00,,Matches
248,Dejan Savićević,yu YUG,"FW,MF",it Milan,29,1966,2,2,132,1.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
249,Peter Schmeichel,dk DEN,GK,eng Manchester Utd,32,1963,9,9,810,9.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
250,René Schneider,de GER,DF,de Dortmund,23,1973,1,0,53,0.6,1,,,1,0,,0,0,1.70,,,1.70,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Paul Scholes,eng ENG,MF,eng Manchester Utd,21,1974,4,1,97,1.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
252,Arnold Scholten,nl NED,MF,nl Ajax,33,1962,9,7,675,7.5,1,,,1,0,,0,0,0.13,,,0.13,,Matches
253,Peter Schöttel,at AUT,DF,at Rapid Wien,29,1967,6,6,540,6.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
254,Kemalettin Şentürk,tr TUR,"DF,MF",tr Fenerbahçe,26,1970,6,6,540,6.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
255,Dennis Șerban,ro ROU,MF,ro Steaua,20,1976,6,6,478,5.3,0,,,0,0,,1,0,0.00,,,0.00,,Matches
256,Greg Shields,sct SCO,DF,sct Rangers,19,1976,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
257,Rafał Siadaczka,pl POL,FW,pl Widzew Łódź,24,1972,1,1,80,0.9,0,,,0,0,,0,0,0.00,,,0.00,,Matches
258,Antoine Sibierski,fr FRA,"FW,MF",fr Auxerre,21,1974,7,2,252,2.8,0,,,0,0,,1,0,0.00,,,0.00,,Matches
259,Franck Silvestre,fr FRA,DF,fr Auxerre,29,1967,4,4,360,4.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
260,Diego Simeone,ar ARG,MF,es Atlético Madrid,26,1970,7,7,633,7.0,4,,,4,0,,4,0,0.57,,,0.57,,Matches
261,Marco Simone,it ITA,"FW,MF",it Milan,27,1969,6,4,359,4.0,4,,,4,0,,1,0,1.00,,,1.00,,Matches
262,Bent Skammelsrud,no NOR,MF,no Rosenborg,30,1966,8,8,720,8.0,1,,,0,1,,1,0,0.12,,,0.00,,Matches
263,Boris Smiljanić,ch SUI,DF,ch Grasshopper,19,1976,4,4,360,4.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
264,Theo Snelders,nl NED,GK,sct Rangers,32,1963,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
265,Roberto Solozábal,es ESP,DF,es Atlético Madrid,26,1969,7,7,660,7.3,0,,,0,0,,2,0,0.00,,,0.00,,Matches
266,Paulo Sousa,pt POR,MF,de Dortmund,25,1970,4,4,358,4.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
267,Arno Splinter,nl NED,MF,nl Ajax,18,1977,2,1,157,1.7,0,,,0,0,,0,0,0.00,,,0.00,,Matches
268,Bogdan Stelea,ro ROU,GK,ro Steaua,28,1967,5,4,404,4.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
269,Ståle Stensaas,no NOR,DF,no Rosenborg,25,1971,8,8,711,7.9,0,,,0,0,,0,1,0.00,,,0.00,,Matches
270,Trevor Steven,eng ENG,"FW,MF",sct Rangers,32,1963,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
271,Peter Stöger,at AUT,MF,at Rapid Wien,30,1966,6,5,408,4.5,0,,,0,0,,1,0,0.00,,,0.00,,Matches
272,Roar Strand,no NOR,MF,no Rosenborg,26,1970,8,8,658,7.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
273,Christian Stumpf,at AUT,FW,at Rapid Wien,29,1966,6,3,267,3.0,1,,,1,0,,0,0,0.34,,,0.34,,Matches
274,Nestor Subiat,ch SUI,FW,ch Grasshopper,30,1966,3,1,115,1.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
275,Piotr Szarpak,pl POL,MF,pl Widzew Łódź,25,1971,2,1,22,0.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Maciej Szczęsny,pl POL,GK,pl Widzew Łódź,31,1965,6,6,540,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
277,Mirosław Szymkowiak,pl POL,MF,pl Widzew Łódź,19,1976,6,6,472,5.2,0,,,0,0,,1,0,0.00,,,0.00,,Matches
278,Kristian Sørli,no NOR,DF,no Rosenborg,19,1976,1,0,44,0.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
279,Alessio Tacchinardi,it ITA,MF,it Juventus,21,1975,9,3,308,3.4,0,,,0,0,,1,0,0.00,,,0.00,,Matches
280,Ibrahim Tanko,gh GHA,FW,de Dortmund,19,1977,3,0,43,0.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
281,Abdelhafid Tasfaout,dz ALG,"FW,MF",fr Auxerre,27,1969,3,1,146,1.6,0,,,0,0,,0,0,0.00,,,0.00,,Matches
282,Aygün Taşkıran,tr TUR,MF,tr Fenerbahçe,22,1974,2,0,10,0.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
283,Mauro Tassotti,it ITA,DF,it Milan,36,1960,1,0,50,0.6,0,,,0,0,,0,0,0.00,,,0.00,,Matches
284,Pascal Thüler,ch SUI,DF,ch Grasshopper,26,1970,6,6,531,5.9,0,,,0,0,,0,0,0.00,,,0.00,,Matches
285,Bjørn Tore Kvarme,no NOR,DF,no Rosenborg,24,1972,5,4,373,4.1,0,,,0,0,,1,0,0.00,,,0.00,,Matches
286,Moreno Torricelli,it ITA,DF,it Juventus,26,1970,5,5,442,4.9,0,,,0,0,,1,0,0.00,,,0.00,,Matches
287,René Tretschok,de GER,MF,de Dortmund,27,1968,9,5,440,4.9,2,,,2,0,,1,0,0.41,,,0.41,,Matches
288,Ivano Trotta,it ITA,MF,it Juventus,18,1977,1,0,5,0.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
289,Kubilay Türkyilmaz,ch SUI,FW,ch Grasshopper,29,1967,4,4,355,3.9,2,,,2,0,,2,0,0.51,,,0.51,,Matches
290,Rody Turpijn,nl NED,"FW,MF",nl Ajax,18,1978,2,0,29,0.3,0,,,0,0,,1,0,0.00,,,0.00,,Matches
291,Bülent Uygun,tr TUR,"FW,MF",tr Fenerbahçe,24,1971,4,3,257,2.9,0,,,0,0,,1,0,0.00,,,0.00,,Matches
292,John Veldman,nl NED,DF,nl Ajax,28,1968,6,4,324,3.6,0,,,0,0,,0,0,0.00,,,0.00,,Matches
293,Christian Vieri,it ITA,FW,it Juventus,23,1973,8,7,526,5.8,4,,,4,0,,1,0,0.68,,,0.68,,Matches
294,Philippe Violeau,fr FRA,MF,fr Auxerre,25,1970,7,7,630,7.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
295,Juan Vizcaíno,es ESP,MF,es Atlético Madrid,29,1966,4,2,161,1.8,0,,,0,0,,1,0,0.00,,,0.00,,Matches
296,Johann Vogel,ch SUI,MF,ch Grasshopper,19,1977,6,6,495,5.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
297,Peter van Vossen,nl NED,FW,sct Rangers,28,1968,6,3,280,3.1,0,,,0,0,,1,0,0.00,,,0.00,,Matches
298,René Wagner,cz CZE,FW,at Rapid Wien,23,1972,5,5,369,4.1,0,,,0,0,,1,0,0.00,,,0.00,,Matches
299,Erik Wahlstedt,se SWE,"DF,MF",se Göteborg,20,1976,4,0,45,0.5,1,,,1,0,,0,0,2.00,,,2.00,,Matches
300,George Weah,lr LBR,FW,it Milan,29,1966,5,5,429,4.8,3,,,3,0,,1,0,0.63,,,0.63,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Taribo West,ng NGA,DF,fr Auxerre,22,1974,7,7,626,7.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
302,Arnold Wetl,at AUT,MF,pt Porto,26,1970,1,0,42,0.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
303,Menno Willems,nl NED,DF,nl Ajax,19,1977,2,1,100,1.1,0,,,0,0,,1,0,0.00,,,0.00,,Matches
304,Scott Wilson,sct SCO,DF,sct Rangers,19,1977,3,2,219,2.4,0,,,0,0,,0,0,0.00,,,0.00,,Matches
305,Richard Witschge,nl NED,MF,nl Ajax,26,1969,6,5,503,5.6,0,,,0,0,,0,0,0.00,,,0.00,,Matches
306,Paweł Wojtala,pl POL,DF,pl Widzew Łódź,23,1972,6,6,540,6.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
307,Nordin Wooter,nl NED,"FW,MF",nl Ajax,19,1976,8,1,210,2.3,1,,,1,0,,1,0,0.43,,,0.43,,Matches
308,Andrzej Woźniak,pl POL,GK,pt Porto,30,1965,3,3,270,3.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
309,Zbigniew Wyciszkiewicz,pl POL,MF,pl Widzew Łódź,26,1969,4,0,97,1.1,0,,,0,0,,1,0,0.00,,,0.00,,Matches
310,İlker Yağcıoğlu,tr TUR,"DF,MF",tr Fenerbahçe,30,1966,6,6,533,5.9,0,,,0,0,,1,0,0.00,,,0.00,,Matches
311,Murat Yakin,ch SUI,DF,ch Grasshopper,21,1974,4,4,360,4.0,2,,,2,0,,1,0,0.50,,,0.50,,Matches
312,Zlatko Zahovič,si SVN,"FW,MF",pt Porto,25,1971,7,6,593,6.6,1,,,1,0,,1,0,0.15,,,0.15,,Matches
313,Marcin Zając,pl POL,MF,pl Widzew Łódź,21,1975,2,0,20,0.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
314,Tudorel Zamfirescu,ro ROU,DF,ro Steaua,27,1969,4,2,239,2.7,0,,,0,0,,2,0,0.00,,,0.00,,Matches
315,Ned Zelić,au AUS,"DF,MF",fr Auxerre,25,1971,2,1,94,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
316,Zinédine Zidane,fr FRA,MF,it Juventus,24,1972,10,10,843,9.4,2,,,2,0,,0,0,0.21,,,0.21,,Matches
317,Thomas Zingler,at AUT,DF,at Rapid Wien,25,1970,5,5,432,4.8,0,,,0,0,,2,0,0.00,,,0.00,,Matches
318,Michael Zorc,de GER,MF,de Dortmund,33,1962,9,5,491,5.5,1,,,1,0,,2,0,0.18,,,0.18,,Matches
319,Pascal Zuberbühler,ch SUI,GK,ch Grasshopper,25,1971,6,6,540,6.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
320,Tomasz Łapiński,pl POL,DF,pl Widzew Łódź,26,1969,5,5,450,5.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
