Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
70,Jean-Alain Boumsong,fr FRA,DF,fr Lyon,28,1979,8,7,634,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
71,Brandão,br BRA,FW,ua Shakhtar Donetsk,28,1980,5,4,383,4.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
72,Jérémie Bréchet,fr FRA,"DF,MF",nl PSV,28,1979,5,5,390,4.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
73,Matteo Brighi,it ITA,MF,it Roma,27,1981,7,6,542,6.0,3,1,4,3,0,0,2,0,0.50,0.17,0.66,0.50,0.66,Matches
74,Scott Brown,sct SCO,MF,sct Celtic,23,1985,6,6,540,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
75,Wes Brown,eng ENG,DF,eng Manchester Utd,28,1979,2,0,54,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
76,Alberto Bueno,es ESP,"FW,MF",es Real Madrid,20,1988,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
77,Gianluigi Buffon,it ITA,GK,it Juventus,30,1978,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
78,Nicolás Burdisso,ar ARG,DF,it Inter,27,1981,4,2,227,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
79,Sergio Busquets,es ESP,MF,es Barcelona,20,1988,8,7,621,6.9,2,1,3,2,0,0,2,0,0.29,0.14,0.43,0.29,0.43,Matches
80,Hans-Jörg Butt,de GER,GK,de Bayern Munich,34,1974,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
81,Kasper Bøgelund,dk DEN,DF,dk Aalborg,27,1980,5,5,435,4.8,0,1,1,0,0,0,0,0,0.00,0.21,0.21,0.00,0.21,Matches
82,Cacá,br BRA,MF,dk Aalborg,25,1982,4,2,236,2.6,1,1,2,1,0,0,0,0,0.38,0.38,0.76,0.38,0.76,Matches
83,Martín Cáceres,uy URU,DF,es Barcelona,21,1987,3,2,217,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
84,Cadú,pt POR,DF,ro CFR Cluj,26,1981,6,6,540,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
85,Yasin Çakmak,tr TUR,DF,tr Fenerbahçe,23,1985,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
86,Gary Caldwell,sct SCO,"DF,MF",sct Celtic,26,1982,6,6,540,6.0,0,1,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,Matches
87,Ignacio Camacho,es ESP,MF,es Atlético Madrid,18,1990,1,1,72,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
88,Esteban Cambiasso,ar ARG,MF,it Inter,27,1980,8,8,712,7.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
89,Mauro Camoranesi,it ITA,MF,it Juventus,31,1976,4,4,214,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
90,Lorik Cana,al ALB,"DF,MF",fr Marseille,25,1983,6,6,540,6.0,1,0,1,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,Matches
91,Daniel Candeias,pt POR,"FW,MF",pt Porto,20,1988,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
92,Marco Caneira,pt POR,DF,pt Sporting CP,29,1979,6,5,455,5.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
93,Cani,es ESP,MF,es Villarreal,26,1981,7,4,301,3.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
94,Fabio Cannavaro,it ITA,DF,es Real Madrid,34,1973,7,7,604,6.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
95,Joan Capdevila,es ESP,DF,es Villarreal,30,1978,8,8,712,7.9,1,2,3,1,0,0,0,1,0.13,0.25,0.38,0.13,0.38,Matches
96,Carlitos,pt POR,"FW,MF",ch Basel,25,1982,5,5,430,4.8,0,2,2,0,0,0,0,0,0.00,0.42,0.42,0.00,0.42,Matches
97,Roberto Carlos,br BRA,DF,tr Fenerbahçe,35,1973,6,6,519,5.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
98,Jamie Carragher,eng ENG,"DF,MF",eng Liverpool,30,1978,10,10,892,9.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
99,Michael Carrick,eng ENG,MF,eng Manchester Utd,27,1981,9,9,806,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
100,Daniel Carriço,pt POR,"DF,MF",pt Sporting CP,19,1988,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
101,Ricardo Carvalho,pt POR,DF,eng Chelsea,30,1978,4,3,271,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
102,Iker Casillas,es ESP,GK,es Real Madrid,27,1981,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
103,Marco Cassetti,it ITA,"DF,MF",it Roma,31,1977,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
104,Luca Castiglia,it ITA,MF,it Juventus,19,1989,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
105,Diego Cavalieri,br BRA,GK,eng Liverpool,25,1982,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
106,Fernando Cavenaghi,ar ARG,FW,fr Bordeaux,24,1983,3,0,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
107,Santi Cazorla,es ESP,MF,es Villarreal,23,1984,8,6,612,6.8,0,1,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,Matches
108,Petr Čech,cz CZE,GK,eng Chelsea,26,1982,12,12,"1,08",12.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
109,Florin Cernat,ro ROU,MF,ua Dynamo Kyiv,28,1980,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
110,Júlio César,br BRA,GK,it Inter,28,1979,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
111,Matthieu Chalmé,fr FRA,DF,fr Bordeaux,27,1980,5,5,450,5.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
112,Marouane Chamakh,ma MAR,FW,fr Bordeaux,24,1984,6,6,495,5.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
113,Benoît Cheyrou,fr FRA,MF,fr Marseille,27,1981,6,5,452,5.0,0,1,1,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20,Matches
114,Giorgio Chiellini,it ITA,DF,it Juventus,23,1984,7,7,610,6.8,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
115,Scott Chipperfield,au AUS,"DF,MF",ch Basel,32,1975,4,4,273,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
116,Cristian Chivu,ro ROU,DF,it Inter,27,1980,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
117,Lazaros Christodoulopoulos,gr GRE,"FW,MF",gr Panathinaikos,21,1986,3,1,105,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
118,Dmytro Chygrynskiy,ua UKR,DF,ua Shakhtar Donetsk,21,1986,5,5,450,5.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
119,Cicinho,br BRA,DF,it Roma,28,1980,5,4,370,4.1,0,1,1,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24,Matches
120,Aly Cissokho,fr FRA,DF,pt Porto,20,1987,4,4,360,4.0,0,1,1,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25,Matches
121,Nuno Claro,pt POR,GK,ro CFR Cluj,31,1977,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
122,François Clerc,fr FRA,DF,fr Lyon,25,1983,1,1,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
123,Gaël Clichy,fr FRA,DF,eng Arsenal,23,1985,8,8,750,8.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
124,Ashley Cole,eng ENG,DF,eng Chelsea,27,1980,8,8,720,8.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
125,Joe Cole,eng ENG,MF,eng Chelsea,26,1981,4,4,279,3.1,1,1,2,1,0,0,1,0,0.32,0.32,0.65,0.32,0.65,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
126,Andreas Constantinou,cy CYP,DF,cy Anorthosis,27,1980,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
127,Iván Córdoba,co COL,DF,it Inter,31,1976,7,6,584,6.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
128,Paulo Costa,pt POR,MF,cy Anorthosis,28,1979,4,1,154,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
129,Tomás Costa,ar ARG,MF,pt Porto,23,1985,9,2,237,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
130,Franco Costanzo,ar ARG,GK,ch Basel,27,1980,6,6,540,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
131,Grégory Coupet,fr FRA,GK,es Atlético Madrid,35,1972,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
132,Cris,br BRA,DF,fr Lyon,31,1977,6,6,540,6.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
133,Jason Culina,au AUS,MF,nl PSV,27,1980,6,4,374,4.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
134,Emmanuel Culio,ar ARG,MF,ro CFR Cluj,24,1983,6,6,540,6.0,2,0,2,2,0,0,2,0,0.33,0.00,0.33,0.33,0.33,Matches
135,Jeppe Curth,dk DEN,"FW,MF",dk Aalborg,24,1984,6,6,483,5.4,2,0,2,2,0,0,1,0,0.37,0.00,0.37,0.37,0.37,Matches
136,Dario Dainelli,it ITA,DF,it Fiorentina,29,1979,5,5,406,4.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
137,Dani,pt POR,MF,ro CFR Cluj,26,1982,5,5,433,4.8,1,0,1,1,0,0,2,0,0.21,0.00,0.21,0.21,0.21,Matches
138,Danny,pt POR,MF,ru Zenit,24,1983,6,6,540,6.0,2,0,2,2,0,0,1,0,0.33,0.00,0.33,0.33,0.33,Matches
139,Stephen Darby,eng ENG,DF,eng Liverpool,19,1988,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
140,Paolo De Ceglie,it ITA,DF,it Juventus,21,1986,4,2,214,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
141,Daniele De Rossi,it ITA,"DF,MF",it Roma,25,1983,7,7,630,7.0,0,2,2,0,0,0,3,0,0.00,0.29,0.29,0.00,0.29,Matches
142,Ciprian Deac,ro ROU,"FW,MF",ro CFR Cluj,22,1986,2,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
143,Deco,pt POR,MF,eng Chelsea,30,1977,4,4,322,3.6,0,1,1,0,0,0,2,1,0.00,0.28,0.28,0.00,0.28,Matches
144,Deivid,br BRA,FW,tr Fenerbahçe,28,1979,2,2,166,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
145,Alessandro Del Piero,it ITA,"FW,MF",it Juventus,33,1974,8,7,650,7.2,5,0,5,4,1,1,1,0,0.69,0.00,0.69,0.55,0.55,Matches
146,César Delgado,ar ARG,"FW,MF",fr Lyon,26,1981,4,1,119,1.3,0,2,2,0,0,0,1,0,0.00,1.51,1.51,0.00,1.51,Matches
147,Traianos Dellas,gr GRE,DF,cy Anorthosis,32,1976,5,5,406,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
148,Martín Demichelis,ar ARG,"DF,MF",de Bayern Munich,27,1980,8,8,720,8.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
149,Volkan Demirel,tr TUR,GK,tr Fenerbahçe,26,1981,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
150,Denílson,br BRA,MF,eng Arsenal,20,1988,10,9,853,9.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
151,Igor Denisov,ru RUS,MF,ru Zenit,24,1984,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
152,Edwin van der Sar,nl NED,GK,eng Manchester Utd,37,1970,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
153,Rafael van der Vaart,nl NED,MF,es Real Madrid,25,1983,7,4,320,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
154,Eren Derdiyok,ch SUI,FW,ch Basel,20,1988,5,3,270,3.0,1,0,1,1,0,0,0,0,0.33,0.00,0.33,0.33,0.33,Matches
155,Derlei,br BRA,FW,pt Sporting CP,33,1975,8,6,584,6.5,2,1,3,2,0,0,0,0,0.31,0.15,0.46,0.31,0.46,Matches
156,Franco Di Santo,ar ARG,FW,eng Chelsea,19,1989,3,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
157,Abou Diaby,fr FRA,MF,eng Arsenal,22,1986,7,5,447,5.0,1,0,1,1,0,0,2,0,0.20,0.00,0.20,0.20,0.20,Matches
