Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
14,Patrik Berger,cz CZE,MF,de Dortmund,21,1973,6,4,386,4.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
15,Artyom Bezrodny,ru RUS,MF,ru Spartak Moscow,16,1979,2,0,36,0.4,0,,,0,0,,0,0,0.00,,,0.00,,Matches
16,Bino,pt POR,MF,pt Porto,22,1972,4,0,44,0.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
17,Danny Blind,nl NED,DF,nl Ajax,33,1961,8,8,733,8.1,0,,,0,0,,4,0,0.00,,,0.00,,Matches
18,Erik Bo Andersen,dk DEN,FW,dk Aalborg,24,1970,6,6,496,5.5,3,,,3,0,,0,0,0.54,,,0.54,,Matches
19,Frank de Boer,nl NED,DF,nl Ajax,25,1970,9,9,789,8.8,1,,,1,0,,1,0,0.11,,,0.11,,Matches
20,Ronald de Boer,nl NED,"FW,MF",nl Ajax,25,1970,11,11,959,10.7,1,,,1,0,,1,0,0.09,,,0.09,,Matches
21,Winston Bogarde,nl NED,DF,nl Ajax,24,1970,11,11,"1,02",11.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
22,Gary Bollan,sct SCO,DF,sct Rangers,22,1973,3,2,195,2.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
23,Torben Boye,dk DEN,DF,dk Aalborg,29,1966,4,4,336,3.7,0,,,0,0,,1,1,0.00,,,0.00,,Matches
24,Harald Brattbakk,no NOR,FW,no Rosenborg,24,1971,5,5,449,5.0,2,,,2,0,,0,0,0.40,,,0.40,,Matches
25,John Brown,sct SCO,DF,sct Rangers,33,1962,3,2,209,2.3,0,,,0,0,,1,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
26,Bogdan Bucur,ro ROU,DF,ro Steaua,25,1970,3,3,226,2.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
27,Francisco Buyo,es ESP,GK,es Real Madrid,37,1958,7,7,630,7.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
28,Ola By Rise,no NOR,GK,no Rosenborg,34,1960,4,4,360,4.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
29,Santiago Cañizares,es ESP,GK,es Real Madrid,25,1969,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
30,Eddy Capron,fr FRA,DF,fr Nantes,24,1971,3,3,270,3.0,1,,,1,0,,0,0,0.33,,,0.33,,Matches
31,José Carlos Nascimento,br BRA,DF,pt Porto,30,1965,5,5,434,4.8,1,,,1,0,,1,0,0.21,,,0.21,,Matches
32,Bruno Carotti,fr FRA,"DF,MF",fr Nantes,22,1972,7,6,506,5.6,0,,,0,0,,3,1,0.00,,,0.00,,Matches
33,Massimo Carrera,it ITA,DF,it Juventus,31,1964,7,5,458,5.1,0,,,0,0,,3,0,0.00,,,0.00,,Matches
34,Dominique Casagrande,fr FRA,GK,fr Nantes,24,1971,8,8,720,8.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
35,Benoît Cauet,fr FRA,MF,fr Nantes,26,1969,9,9,795,8.8,0,,,0,0,,3,0,0.00,,,0.00,,Matches
36,Júlio César,br BRA,DF,de Dortmund,32,1963,6,6,505,5.6,0,,,0,0,,0,0,0.00,,,0.00,,Matches
37,Jean-Marc Chanelet,fr FRA,DF,fr Nantes,27,1968,9,4,482,5.4,0,,,0,0,,1,0,0.00,,,0.00,,Matches
38,Stéphane Chapuisat,ch SUI,FW,de Dortmund,26,1969,1,1,80,0.9,0,,,0,0,,1,0,0.00,,,0.00,,Matches
39,Chendo,es ESP,DF,es Real Madrid,33,1961,4,4,343,3.8,0,,,0,0,,1,0,0.00,,,0.00,,Matches
40,Stanislav Cherchesov,xc CIS,GK,ru Spartak Moscow,31,1963,6,6,540,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
41,Leonidas Christodolou,au AUS,MF,gr Panathinaikos,27,1967,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
42,Sergei Chudin,ru RUS,"DF,MF",ru Spartak Moscow,21,1973,1,0,56,0.6,0,,,0,0,,1,0,0.00,,,0.00,,Matches
43,Alec Cleland,sct SCO,DF,sct Rangers,24,1970,4,4,313,3.5,0,,,0,0,,0,1,0.00,,,0.00,,Matches
44,Alexandre Comisetti,ch SUI,MF,ch Grasshopper,22,1973,5,5,369,4.1,1,,,1,0,,2,0,0.24,,,0.24,,Matches
45,Antonio Conte,it ITA,MF,it Juventus,26,1969,9,8,684,7.6,2,,,2,0,,3,0,0.26,,,0.26,,Matches
46,Jorge Costa,pt POR,DF,pt Porto,23,1971,3,3,270,3.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
47,Jorge Couto,pt POR,"FW,MF",pt Porto,25,1970,2,0,45,0.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
48,Tiberiu Csik,ro ROU,DF,ro Steaua,23,1971,6,6,540,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
49,Edgar Davids,nl NED,MF,nl Ajax,22,1973,11,11,969,10.8,1,,,1,0,,0,0,0.09,,,0.09,,Matches
50,Éric Decroix,fr FRA,DF,fr Nantes,26,1969,10,10,879,9.8,0,,,0,0,,1,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
51,Alessandro Del Piero,it ITA,"FW,MF",it Juventus,20,1974,11,9,844,9.4,6,,,6,0,,1,0,0.64,,,0.64,,Matches
52,Edwin van der Sar,nl NED,GK,nl Ajax,24,1970,11,11,"1,02",11.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
53,Didier Deschamps,fr FRA,MF,it Juventus,26,1968,7,7,660,7.3,0,,,0,0,,3,0,0.00,,,0.00,,Matches
54,Angelo Di Livio,it ITA,"DF,MF",it Juventus,29,1966,9,7,697,7.7,1,,,1,0,,1,0,0.13,,,0.13,,Matches
55,Anton Doboș,ro ROU,DF,ro Steaua,29,1965,6,6,540,6.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
56,Giorgos Donis,gr GRE,MF,gr Panathinaikos,25,1969,8,8,712,7.9,0,,,0,0,,0,0,0.00,,,0.00,,Matches
57,Ljubinko Drulović,rs SRB,"FW,MF",pt Porto,26,1968,5,5,425,4.7,1,,,1,0,,0,0,0.21,,,0.21,,Matches
58,Gordon Durie,sct SCO,FW,sct Rangers,29,1965,4,3,274,3.0,1,,,1,0,,2,0,0.33,,,0.33,,Matches
59,Ian Durrant,sct SCO,MF,sct Rangers,28,1966,5,2,218,2.4,0,,,0,0,,0,0,0.00,,,0.00,,Matches
60,Trond Egil Soltvedt,no NOR,MF,no Rosenborg,28,1967,5,5,414,4.6,0,,,0,0,,0,0,0.00,,,0.00,,Matches
61,Emerson,br BRA,MF,pt Porto,23,1972,6,6,531,5.9,2,,,2,0,,1,0,0.34,,,0.34,,Matches
62,Luis Enrique,es ESP,"FW,MF",es Real Madrid,25,1970,8,5,543,6.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
63,Juan Esnáider,ar ARG,FW,es Real Madrid,22,1973,4,2,237,2.6,0,,,0,0,,1,0,0.00,,,0.00,,Matches
64,Vadim Evseev,ru RUS,DF,ru Spartak Moscow,19,1976,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
65,Calle Facius,dk DEN,MF,dk Aalborg,24,1971,6,6,513,5.7,0,,,0,0,,0,0,0.00,,,0.00,,Matches
66,Teslim Fatusi,ng NGA,MF,hu Ferencváros,17,1977,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
67,Adam Fedoruk,pl POL,MF,pl Legia Warsaw,28,1966,2,0,25,0.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
68,Ian Ferguson,sct SCO,MF,sct Rangers,28,1967,2,1,134,1.5,1,,,1,0,,0,0,0.67,,,0.67,,Matches
69,Ciro Ferrara,it ITA,DF,it Juventus,28,1967,9,8,761,8.5,0,,,0,0,,1,0,0.00,,,0.00,,Matches
70,Jean-Michel Ferri,fr FRA,"DF,MF",fr Nantes,25,1969,7,5,503,5.6,0,,,0,0,,1,0,0.00,,,0.00,,Matches
71,Iulian Filipescu,ro ROU,DF,ro Steaua,21,1974,6,5,416,4.6,0,,,0,0,,1,0,0.00,,,0.00,,Matches
72,Quique Flores,es ESP,DF,es Real Madrid,30,1965,7,6,570,6.3,0,,,0,0,,1,0,0.00,,,0.00,,Matches
73,Tim Flowers,eng ENG,GK,eng Blackburn Rovers,28,1967,6,6,540,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
74,Patrick Foletti,ch SUI,GK,ch Grasshopper,21,1974,3,3,270,3.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
75,António Folha,pt POR,"FW,MF",pt Porto,24,1971,6,0,94,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
76,Thomas Franck,de GER,MF,de Dortmund,24,1971,1,1,90,1.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
77,Steffen Freund,de GER,MF,de Dortmund,25,1970,8,8,720,8.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
78,Luca Fusi,it ITA,MF,it Juventus,32,1963,1,0,8,0.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
79,Constantin Gâlcă,ro ROU,MF,ro Steaua,23,1972,4,4,360,4.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
80,Kevin Gallacher,sct SCO,"FW,MF",eng Blackburn Rovers,28,1966,1,0,17,0.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
81,Harald Gämperle,ch SUI,DF,ch Grasshopper,27,1968,3,3,270,3.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
82,José García Calvo,es ESP,DF,es Real Madrid,20,1975,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
83,David Garcion,fr FRA,MF,fr Nantes,21,1973,1,0,27,0.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
84,Paul Gascoigne,eng ENG,MF,sct Rangers,28,1967,5,5,435,4.8,1,,,1,0,,3,2,0.21,,,0.21,,Matches
85,Alain Geiger,ch SUI,DF,ch Grasshopper,34,1960,6,6,540,6.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
86,Finidi George,ng NGA,"FW,MF",nl Ajax,24,1971,10,10,916,10.2,1,,,1,0,,2,0,0.10,,,0.10,,Matches
87,Georgios Georgiadis,gr GRE,"DF,MF",gr Panathinaikos,23,1972,8,7,658,7.3,1,,,1,0,,3,0,0.14,,,0.14,,Matches
88,Giorgos Georgiadis,gr GRE,DF,gr Panathinaikos,24,1971,9,9,810,9.0,1,,,1,0,,2,0,0.11,,,0.11,,Matches
89,Thomas Gill,no NOR,GK,dk Aalborg,30,1965,5,5,450,5.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
90,Edmilson Gonçalves Pimenta,br BRA,"FW,MF",pt Porto,23,1971,3,3,270,3.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
91,Andy Goram,sct SCO,GK,sct Rangers,31,1964,6,6,496,5.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
92,Richard Gough,sct SCO,DF,sct Rangers,33,1962,6,6,540,6.0,2,,,2,0,,1,0,0.33,,,0.33,,Matches
93,Giannis Goumas,gr GRE,DF,gr Panathinaikos,20,1975,1,0,1,0.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
94,Jocelyn Gourvennec,fr FRA,MF,fr Nantes,23,1972,4,2,168,1.9,0,,,0,0,,1,0,0.00,,,0.00,,Matches
95,Mats Gren,se SWE,DF,ch Grasshopper,31,1963,5,5,393,4.4,0,,,0,0,,0,1,0.00,,,0.00,,Matches
96,Jesper Grønkjær,dk DEN,"FW,MF",dk Aalborg,17,1977,6,1,189,2.1,0,,,0,0,,1,0,0.00,,,0.00,,Matches
97,Laurent Guyot,fr FRA,DF,fr Nantes,25,1969,8,7,651,7.2,1,,,1,0,,3,0,0.14,,,0.14,,Matches
98,Bernt Haas,ch SUI,DF,ch Grasshopper,17,1978,3,3,270,3.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
99,Attila Hajdu,hu HUN,GK,hu Ferencváros,24,1971,6,6,540,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
100,Vegard Heggem,no NOR,"DF,MF",no Rosenborg,20,1975,6,0,130,1.4,1,,,1,0,,0,0,0.69,,,0.69,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
101,Johnny Helledie,dk DEN,MF,dk Aalborg,19,1976,1,0,11,0.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
102,Colin Hendry,sct SCO,DF,eng Blackburn Rovers,29,1965,5,5,435,4.8,0,,,0,0,,1,1,0.00,,,0.00,,Matches
103,Heiko Herrlich,de GER,FW,de Dortmund,23,1971,6,5,463,5.1,1,,,1,0,,0,0,0.19,,,0.19,,Matches
104,Fernando Hierro,es ESP,"DF,MF",es Real Madrid,27,1968,5,5,395,4.4,1,,,1,0,,2,0,0.23,,,0.23,,Matches
105,Torben Hjermitslev,dk DEN,MF,dk Aalborg,24,1971,3,0,41,0.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
106,Erik Hoftun,no NOR,DF,no Rosenborg,26,1969,6,6,540,6.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
107,Matty Holmes,eng ENG,MF,eng Blackburn Rovers,25,1969,3,2,195,2.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
108,János Hrutka,hu HUN,DF,hu Ferencváros,20,1974,4,3,304,3.4,0,,,0,0,,0,0,0.00,,,0.00,,Matches
109,Ali Ibrahim,gh GHA,FW,ch Grasshopper,25,1969,4,3,289,3.2,1,,,1,0,,2,0,0.31,,,0.31,,Matches
110,Adrian Ilie,ro ROU,"FW,MF",ro Steaua,21,1974,5,5,356,4.0,1,,,1,0,,0,0,0.25,,,0.25,,Matches
111,Sabin Ilie,ro ROU,FW,ro Steaua,20,1975,2,0,19,0.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
112,Steffen Iversen,no NOR,FW,no Rosenborg,18,1976,6,4,404,4.5,1,,,1,0,,0,0,0.22,,,0.22,,Matches
113,Mini Jakobsen,no NOR,"FW,MF",no Rosenborg,29,1965,6,6,540,6.0,2,,,1,1,,0,0,0.33,,,0.17,,Matches
114,Jørn Jamtfall,no NOR,GK,no Rosenborg,29,1966,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
115,Marcin Jałocha,pl POL,DF,pl Legia Warsaw,24,1971,3,3,184,2.0,0,,,0,0,,1,1,0.00,,,0.00,,Matches
116,Jens Jessen,dk DEN,MF,dk Aalborg,27,1967,6,6,537,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
117,Rui Jorge,pt POR,DF,pt Porto,22,1973,2,2,158,1.8,0,,,0,0,,1,0,0.00,,,0.00,,Matches
118,Juan José Borrelli,ar ARG,MF,gr Panathinaikos,24,1970,10,10,833,9.3,1,,,1,0,,1,0,0.11,,,0.11,,Matches
119,Marek Jóźwiak,pl POL,DF,pl Legia Warsaw,27,1967,7,7,630,7.0,1,,,1,0,,2,0,0.14,,,0.14,,Matches
120,Vladimir Jugović,rs SRB,MF,it Juventus,25,1969,8,5,472,5.2,1,,,1,0,,2,0,0.19,,,0.19,,Matches
121,Jacek Kacprzak,pl POL,MF,pl Legia Warsaw,24,1970,1,0,8,0.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
122,Ioannis Kalitzakis,gr GRE,DF,gr Panathinaikos,29,1966,8,8,685,7.6,0,,,0,0,,1,1,0.00,,,0.00,,Matches
123,Nwankwo Kanu,ng NGA,FW,nl Ajax,18,1976,9,7,666,7.4,0,,,0,0,,0,0,0.00,,,0.00,,Matches
124,Georgios Kapouranis,gr GRE,MF,gr Panathinaikos,29,1966,10,5,556,6.2,0,,,0,0,,1,0,0.00,,,0.00,,Matches
125,Tom Kåre Staurvik,no NOR,MF,no Rosenborg,25,1970,6,2,247,2.7,0,,,0,0,,2,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
126,Valery Kechinov,ru RUS,"FW,MF",ru Spartak Moscow,20,1974,7,3,370,4.1,2,,,2,0,,1,0,0.49,,,0.49,,Matches
127,Zoltán Kecskés,hu HUN,MF,hu Ferencváros,29,1965,3,3,245,2.7,0,,,0,0,,2,0,0.00,,,0.00,,Matches
128,József Keller,hu HUN,DF,hu Ferencváros,29,1965,5,4,370,4.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
129,Jeff Kenna,ie IRL,DF,eng Blackburn Rovers,24,1970,5,5,450,5.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
130,Dmitri Khlestov,ru RUS,"DF,MF",ru Spartak Moscow,24,1971,6,6,540,6.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
131,Stefan Klos,de GER,GK,de Dortmund,23,1971,8,8,720,8.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
132,Patrick Kluivert,nl NED,FW,nl Ajax,19,1976,8,6,647,7.2,5,,,5,0,,2,0,0.70,,,0.70,,Matches
133,Jürgen Kohler,de GER,DF,de Dortmund,29,1965,7,7,630,7.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
134,Thanasis Kolitsidakis,gr GRE,DF,gr Panathinaikos,28,1966,7,5,461,5.1,0,,,0,0,,1,0,0.00,,,0.00,,Matches
135,Marcel Koller,ch SUI,MF,ch Grasshopper,34,1960,6,6,540,6.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
136,Goran Kopunović,hu HUN,FW,hu Ferencváros,28,1967,6,5,455,5.1,1,,,1,0,,0,0,0.20,,,0.20,,Matches
137,Roman Kosecki,pl POL,"DF,FW",fr Nantes,29,1966,10,10,825,9.2,1,,,1,0,,0,0,0.11,,,0.11,,Matches
138,Martin Kree,de GER,DF,de Dortmund,30,1965,5,5,450,5.0,1,,,1,0,,0,0,0.20,,,0.20,,Matches
139,Bjørn Kristensen,dk DEN,"DF,MF",dk Aalborg,31,1963,3,3,262,2.9,0,,,0,0,,0,0,0.00,,,0.00,,Matches
140,Jacob Krüger,dk DEN,DF,dk Aalborg,20,1975,3,2,183,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
141,Andrzej Kubica,pl POL,FW,pl Legia Warsaw,23,1972,2,1,52,0.6,0,,,0,0,,0,0,0.00,,,0.00,,Matches
142,Cezary Kucharski,pl POL,FW,pl Legia Warsaw,23,1972,8,4,511,5.7,0,,,0,0,,1,0,0.00,,,0.00,,Matches
143,Vasili Kulkov,xc CIS,"DF,MF",ru Spartak Moscow,29,1966,6,6,540,6.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
144,Zoran Kuntić,rs SRB,FW,hu Ferencváros,28,1967,5,5,404,4.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
145,Günter Kutowski,de GER,DF,de Dortmund,29,1965,2,0,30,0.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
146,Serhiy Kuznetsov,ua UKR,DF,hu Ferencváros,32,1963,4,4,350,3.9,0,,,0,0,,1,0,0.00,,,0.00,,Matches
147,Marius Lăcătuș,ro ROU,"FW,MF",ro Steaua,31,1964,4,4,293,3.3,0,,,0,0,,2,0,0.00,,,0.00,,Matches
148,Andreas Lagonikakis,gr GRE,MF,gr Panathinaikos,23,1972,4,1,98,1.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
149,Denny Landzaat,nl NED,MF,nl Ajax,19,1976,1,0,2,0.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
150,Mikel Lasa,es ESP,DF,es Real Madrid,23,1971,4,4,360,4.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
151,Russell Latapy,tt TRI,MF,pt Porto,26,1968,3,3,270,3.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
152,Brian Laudrup,dk DEN,"FW,MF",sct Rangers,26,1969,4,4,316,3.5,1,,,1,0,,0,0,0.28,,,0.28,,Matches
153,Michael Laudrup,dk DEN,MF,es Real Madrid,31,1964,7,7,504,5.6,0,,,0,0,,0,0,0.00,,,0.00,,Matches
154,Serge Le Dizet,fr FRA,DF,fr Nantes,31,1964,7,7,610,6.8,0,,,0,0,,2,0,0.00,,,0.00,,Matches
155,Graeme Le Saux,eng ENG,DF,eng Blackburn Rovers,26,1968,3,2,176,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
156,Grzegorz Lewandowski,pl POL,MF,pl Legia Warsaw,25,1969,8,8,651,7.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
157,Péter Lipcsei,hu HUN,MF,pt Porto,23,1972,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
158,Aleksandr Lipko,ru RUS,DF,ru Spartak Moscow,19,1975,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
159,Krisztián Lisztes,hu HUN,MF,hu Ferencváros,19,1976,6,6,540,6.0,2,,,2,0,,1,0,0.33,,,0.33,,Matches
160,Jari Litmanen,fi FIN,"FW,MF",nl Ajax,24,1971,10,10,869,9.7,9,,,8,1,,0,0,0.93,,,0.83,,Matches
161,Attilio Lombardo,it ITA,MF,it Juventus,29,1966,4,1,121,1.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
162,Massimo Lombardo,ch SUI,MF,ch Grasshopper,22,1973,6,6,540,6.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
163,Jens Madsen,dk DEN,MF,dk Aalborg,25,1970,6,4,389,4.3,2,,,2,0,,1,0,0.46,,,0.46,,Matches
164,Joël Magnin,ch SUI,MF,ch Grasshopper,24,1971,6,3,272,3.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
165,Lee Makel,eng ENG,MF,eng Blackburn Rovers,22,1973,2,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
166,Claude Makélélé,fr FRA,MF,fr Nantes,22,1973,9,9,764,8.5,0,,,0,0,,1,0,0.00,,,0.00,,Matches
167,Ramiz Mamedov,ru RUS,DF,ru Spartak Moscow,22,1972,6,6,484,5.4,2,,,2,0,,3,0,0.37,,,0.37,,Matches
168,Zbigniew Mandziejewicz,pl POL,DF,pl Legia Warsaw,33,1962,8,8,720,8.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
169,Spiros Marangos,gr GRE,MF,gr Panathinaikos,28,1967,9,8,665,7.4,0,,,0,0,,0,0,0.00,,,0.00,,Matches
170,Nicky Marker,eng ENG,DF,eng Blackburn Rovers,30,1965,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
171,Dimitris Markos,gr GRE,MF,gr Panathinaikos,24,1971,9,8,721,8.0,1,,,1,0,,2,0,0.12,,,0.12,,Matches
172,Giancarlo Marocchi,it ITA,MF,it Juventus,30,1965,7,2,210,2.3,1,,,1,0,,1,0,0.43,,,0.43,,Matches
173,David Marraud,fr FRA,GK,fr Nantes,30,1964,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
174,Stuart McCall,sct SCO,MF,sct Rangers,31,1964,5,5,427,4.7,0,,,0,0,,1,0,0.00,,,0.00,,Matches
175,Ally McCoist,sct SCO,FW,sct Rangers,32,1962,6,4,388,4.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Alan McLaren,sct SCO,DF,sct Rangers,24,1971,3,3,256,2.8,0,,,0,0,,0,1,0.00,,,0.00,,Matches
177,Radosław Michalski,pl POL,"DF,MF",pl Legia Warsaw,25,1969,8,7,620,6.9,0,,,0,0,,0,0,0.00,,,0.00,,Matches
178,Míchel,es ESP,MF,es Real Madrid,32,1963,8,3,349,3.9,1,,,1,0,,1,0,0.26,,,0.26,,Matches
179,Grzegorz Mielcarski,pl POL,FW,pt Porto,24,1971,2,2,126,1.4,0,,,0,0,,0,0,0.00,,,0.00,,Matches
180,Szűcs Mihály,hu HUN,DF,hu Ferencváros,25,1970,4,4,360,4.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
181,Damian Militaru,ro ROU,MF,ro Steaua,27,1967,3,3,248,2.8,0,,,0,0,,0,1,0.00,,,0.00,,Matches
