Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
157,Jesús Dátolo,ar ARG,MF,gr Olympiacos,25,1984,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
158,Nir Davidovich,il ISR,GK,il Maccabi Haifa,32,1976,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
159,Steven Davis,nir NIR,MF,sct Rangers,24,1985,6,6,540,6.0,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,Matches
160,Paolo De Ceglie,it ITA,DF,it Juventus,22,1986,1,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
161,Lorenzo De Silvestri,it ITA,"DF,MF",it Fiorentina,21,1988,5,4,351,3.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
162,Deco,pt POR,MF,eng Chelsea,31,1977,4,2,208,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
163,Ashkan Dejagah,ir IRN,"FW,MF",de Wolfsburg,23,1986,3,0,62,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
164,Alessandro Del Piero,it ITA,"FW,MF",it Juventus,34,1974,2,2,113,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
165,César Delgado,ar ARG,"FW,MF",fr Lyon,27,1981,10,7,632,7.0,1,0,1,1,0,0,2,0,0.14,0.00,0.14,0.14,0.14,Matches
166,Matthieu Delpierre,fr FRA,DF,de Stuttgart,28,1981,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
167,Mousa Dembélé,be BEL,MF,nl AZ Alkmaar,22,1987,6,6,486,5.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
168,Martín Demichelis,ar ARG,"DF,MF",de Bayern Munich,28,1980,9,8,765,8.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
169,Denílson,br BRA,MF,eng Arsenal,21,1988,5,3,308,3.4,1,0,1,1,0,0,1,0,0.29,0.00,0.29,0.29,0.29,Matches
170,Edwin van der Sar,nl NED,GK,eng Manchester Utd,38,1970,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
171,Rafael van der Vaart,nl NED,MF,es Real Madrid,26,1983,3,1,132,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
172,Matt Derbyshire,eng ENG,FW,gr Olympiacos,23,1986,2,1,73,0.8,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
173,Abou Diaby,fr FRA,MF,eng Arsenal,23,1986,8,8,707,7.9,1,2,3,1,0,0,2,0,0.13,0.25,0.38,0.13,0.38,Matches
174,Alou Diarra,fr FRA,MF,fr Bordeaux,28,1981,7,7,588,6.5,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
175,Lassana Diarra,fr FRA,MF,es Real Madrid,24,1985,6,6,540,6.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Mahamadou Diarra,ml MLI,MF,es Real Madrid,28,1981,3,2,108,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
177,Souleymane Diawara,sn SEN,DF,fr Marseille,30,1978,5,5,420,4.7,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
178,Dida,br BRA,GK,it Milan,35,1973,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
179,Diego,br BRA,MF,it Juventus,24,1985,5,5,395,4.4,0,1,1,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,Matches
180,Carlos Diogo,uy URU,"DF,MF",gr Olympiacos,26,1983,2,2,165,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
181,Dusan Djurić,se SWE,MF,ch Zürich,24,1984,6,4,392,4.4,0,1,1,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23,Matches
182,Tibor Dombi,hu HUN,MF,hu Debrecen,35,1973,3,0,50,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
183,Didier Domi,fr FRA,DF,gr Olympiacos,31,1978,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
184,Álvaro Domínguez,es ESP,DF,es Atlético Madrid,20,1989,4,4,360,4.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
185,Marco Donadel,it ITA,MF,it Fiorentina,26,1983,7,4,392,4.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
186,Jonathan dos Santos,mx MEX,MF,es Barcelona,19,1990,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
187,Andrea Dossena,it ITA,"DF,MF",eng Liverpool,27,1981,2,1,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
188,Ivica Dragutinović,rs SRB,DF,es Sevilla,33,1975,4,4,360,4.0,0,1,1,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,Matches
189,Royston Drenthe,nl NED,"DF,MF",es Real Madrid,22,1987,2,1,113,1.3,1,0,1,1,0,0,1,0,0.80,0.00,0.80,0.80,0.80,Matches
190,Didier Drogba,ci CIV,FW,eng Chelsea,31,1978,5,5,446,5.0,3,0,3,3,0,0,1,1,0.61,0.00,0.61,0.61,0.61,Matches
191,Aldo Duscher,ar ARG,MF,es Sevilla,30,1979,3,0,89,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
192,Tiago Dutra,br BRA,MF,il Maccabi Haifa,18,1990,1,0,11,0.1,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
193,Vladimir Dvalishvili,ge GEO,FW,il Maccabi Haifa,23,1986,6,6,411,4.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
194,Alan Dzagoev,ru RUS,MF,ru CSKA Moscow,19,1990,8,7,631,7.0,3,1,4,3,0,0,0,0,0.43,0.14,0.57,0.43,0.57,Matches
195,Edin Džeko,ba BIH,FW,de Wolfsburg,23,1986,6,6,540,6.0,4,0,4,4,0,0,0,0,0.67,0.00,0.67,0.67,0.67,Matches
196,Emmanuel Eboué,ci CIV,"DF,MF",eng Arsenal,26,1983,9,5,556,6.2,1,0,1,1,0,0,2,0,0.16,0.00,0.16,0.16,0.16,Matches
197,Ederson,br BRA,MF,fr Lyon,23,1986,9,2,256,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
198,Marios Elia,cy CYP,DF,cy APOEL FC,30,1979,4,3,274,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
199,Élson,br BRA,MF,de Stuttgart,27,1981,2,1,110,1.2,1,0,1,1,0,0,1,0,0.82,0.00,0.82,0.82,0.82,Matches
200,Roman Eremenko,fi FIN,MF,ua Dynamo Kyiv,22,1987,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Fabian Ernst,de GER,MF,tr Beşiktaş,30,1979,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
202,Julien Escudé,fr FRA,DF,es Sevilla,29,1979,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
203,Michael Essien,gh GHA,"DF,MF",eng Chelsea,26,1982,6,5,377,4.2,1,1,2,1,0,0,2,0,0.24,0.24,0.48,0.24,0.48,Matches
204,Samuel Eto'o,cm CMR,FW,it Inter,28,1981,13,13,"1,144",12.7,2,2,4,2,0,0,2,0,0.16,0.16,0.31,0.16,0.31,Matches
205,Jonny Evans,nir NIR,DF,eng Manchester Utd,21,1988,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
206,Patrice Evra,fr FRA,DF,eng Manchester Utd,28,1981,9,7,677,7.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
207,Luís Fabiano,br BRA,FW,es Sevilla,28,1980,6,5,422,4.7,2,4,6,2,0,0,1,0,0.43,0.85,1.28,0.43,1.28,Matches
208,Łukasz Fabiański,pl POL,GK,eng Arsenal,24,1985,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
209,Fábio,br BRA,DF,eng Manchester Utd,19,1990,2,2,147,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
210,Cesc Fàbregas,es ESP,"FW,MF",eng Arsenal,22,1987,7,7,607,6.7,4,2,6,3,1,1,3,0,0.59,0.30,0.89,0.44,0.74,Matches
211,Radamel Falcao,co COL,FW,pt Porto,23,1986,8,7,640,7.1,4,1,5,4,0,0,1,0,0.56,0.14,0.70,0.56,0.70,Matches
212,Ernesto Farías,ar ARG,FW,pt Porto,29,1980,4,0,36,0.4,0,1,1,0,0,0,0,0,0.00,2.50,2.50,0.00,2.50,Matches
213,Giuseppe Favalli,it ITA,DF,it Milan,37,1972,1,0,52,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
214,Federico Fazio,ar ARG,DF,es Sevilla,22,1987,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
215,Róbert Feczesin,hu HUN,FW,hu Debrecen,23,1986,2,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
216,Felipe,br BRA,DF,be Standard Liège,22,1987,5,5,445,4.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
217,Rio Ferdinand,eng ENG,DF,eng Manchester Utd,30,1978,6,6,507,5.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
218,Bruno Fernandes,gw GNB,DF,ro Unirea Urziceni,30,1978,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
219,Fernando,br BRA,"DF,MF",pt Porto,22,1987,6,6,540,6.0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
220,Fernando Menegazzo,br BRA,MF,fr Bordeaux,28,1981,9,8,765,8.5,1,2,3,1,0,0,1,0,0.12,0.24,0.35,0.12,0.35,Matches
221,Matteo Ferrari,it ITA,DF,tr Beşiktaş,29,1979,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
222,Giannis Fetfatzidis,gr GRE,MF,gr Olympiacos,18,1990,1,0,48,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
223,Michael Fink,de GER,MF,tr Beşiktaş,27,1982,4,4,344,3.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
224,Mathieu Flamini,fr FRA,MF,it Milan,25,1984,5,3,261,2.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
225,John Fleck,sct SCO,"FW,MF",sct Rangers,17,1991,3,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Darren Fletcher,sct SCO,MF,eng Manchester Utd,25,1984,7,6,548,6.1,1,2,3,1,0,0,1,0,0.16,0.33,0.49,0.16,0.49,Matches
227,Marcell Fodor,hu HUN,DF,hu Debrecen,21,1987,4,4,348,3.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
228,Diego Forlán,uy URU,"FW,MF",es Atlético Madrid,30,1979,6,6,537,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
229,Ben Foster,eng ENG,GK,eng Manchester Utd,26,1983,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
230,Sébastien Frey,fr FRA,GK,it Fiorentina,29,1980,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
231,Sorin Frunză,ro ROU,MF,ro Unirea Urziceni,31,1978,5,3,304,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
232,Jorge Fucile,uy URU,DF,pt Porto,24,1984,6,6,540,6.0,0,1,1,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,Matches
233,Fernando Gago,ar ARG,MF,es Real Madrid,23,1986,2,1,121,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
234,Milan Gajić,rs SRB,MF,ch Zürich,22,1986,6,4,367,4.1,1,1,2,1,0,0,0,0,0.25,0.25,0.49,0.25,0.49,Matches
235,George Galamaz,ro ROU,DF,ro Unirea Urziceni,28,1981,5,5,450,5.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
236,Georgios Galitsios,gr GRE,DF,gr Olympiacos,23,1986,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
237,William Gallas,fr FRA,DF,eng Arsenal,31,1977,6,6,450,5.0,0,1,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,Matches
238,Luciano Galletti,ar ARG,MF,gr Olympiacos,29,1980,3,3,222,2.5,0,1,1,0,0,0,0,0,0.00,0.41,0.41,0.00,0.41,Matches
239,Alessandro Gamberini,it ITA,DF,it Fiorentina,27,1981,4,4,303,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
240,Ezequiel Garay,ar ARG,DF,es Real Madrid,22,1986,3,1,153,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
241,Raúl García,es ESP,"FW,MF",es Atlético Madrid,23,1986,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
242,Lamine Gassama,sn SEN,DF,fr Lyon,19,1989,2,1,161,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
243,Gennaro Gattuso,it ITA,MF,it Milan,31,1978,1,0,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
244,David de Gea,es ESP,GK,es Atlético Madrid,18,1990,1,0,64,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
245,Timo Gebhart,de GER,MF,de Stuttgart,20,1989,6,3,333,3.7,0,2,2,0,0,0,2,0,0.00,0.54,0.54,0.00,0.54,Matches
246,Christian Gentner,de GER,MF,de Wolfsburg,23,1985,6,6,539,6.0,1,0,1,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,Matches
247,Wendel Geraldo,br BRA,MF,fr Bordeaux,27,1982,10,10,847,9.4,0,3,3,0,0,0,0,0,0.00,0.32,0.32,0.00,0.32,Matches
248,Steven Gerrard,eng ENG,MF,eng Liverpool,29,1980,5,5,384,4.3,0,1,1,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23,Matches
249,Mohammad Ghadir,il ISR,"FW,MF",il Maccabi Haifa,18,1991,6,4,404,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
250,Tiberiu Ghioane,ro ROU,MF,ua Dynamo Kyiv,28,1981,3,0,82,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Kieran Gibbs,eng ENG,"DF,MF",eng Arsenal,19,1989,2,2,180,2.0,0,1,1,0,0,0,0,0,0.00,0.50,0.50,0.00,0.50,Matches
252,Darron Gibson,ie IRL,MF,eng Manchester Utd,21,1987,4,3,262,2.9,1,0,1,1,0,0,0,0,0.34,0.00,0.34,0.34,0.34,Matches
253,Ryan Giggs,wls WAL,"FW,MF",eng Manchester Utd,35,1973,3,1,107,1.2,1,1,2,1,0,0,0,0,0.84,0.84,1.68,0.84,1.68,Matches
254,Alberto Gilardino,it ITA,FW,it Fiorentina,27,1982,7,7,585,6.5,3,5,8,3,0,0,2,1,0.46,0.77,1.23,0.46,1.23,Matches
255,Sebastian Giovinco,it ITA,"FW,MF",it Juventus,22,1987,4,2,185,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
256,Massimo Gobbi,it ITA,"DF,MF",it Fiorentina,28,1980,4,4,343,3.8,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
257,Eyal Golasa,il ISR,MF,il Maccabi Haifa,17,1991,4,3,263,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
258,Paulo Jorge Soares Gomes,pt POR,DF,cy APOEL FC,29,1980,3,3,225,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
259,Mario Gómez,de GER,FW,de Bayern Munich,24,1985,12,4,466,5.2,1,1,2,1,0,0,0,0,0.19,0.19,0.39,0.19,0.39,Matches
260,Bafétimbi Gomis,fr FRA,FW,fr Lyon,23,1985,9,6,491,5.5,2,0,2,2,0,0,0,0,0.37,0.00,0.37,0.37,0.37,Matches
261,Maxime Gonalons,fr FRA,MF,fr Lyon,20,1989,8,4,489,5.4,1,0,1,1,0,0,3,0,0.18,0.00,0.18,0.18,0.18,Matches
262,Lucho González,ar ARG,MF,fr Marseille,28,1981,5,5,404,4.5,2,1,3,2,0,1,0,0,0.45,0.22,0.67,0.45,0.67,Matches
263,Mariano González,ar ARG,MF,pt Porto,28,1981,5,3,240,2.7,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
264,Mark González,cl CHI,"FW,MF",ru CSKA Moscow,25,1984,5,4,363,4.0,1,0,1,1,0,0,2,0,0.25,0.00,0.25,0.25,0.25,Matches
265,Réginal Goreux,ht HAI,"DF,MF",be Standard Liège,21,1987,3,1,102,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
266,Yoan Gouffran,fr FRA,"FW,MF",fr Bordeaux,23,1986,6,2,198,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
267,Yoann Gourcuff,fr FRA,MF,fr Bordeaux,23,1986,8,8,675,7.5,2,2,4,2,0,1,1,0,0.27,0.27,0.53,0.27,0.53,Matches
268,Sidney Govou,fr FRA,"FW,MF",fr Lyon,30,1979,11,7,670,7.4,1,1,2,1,0,0,3,0,0.13,0.13,0.27,0.13,0.27,Matches
269,Grafite,br BRA,FW,de Wolfsburg,30,1979,4,4,318,3.5,3,0,3,2,1,1,0,1,0.85,0.00,0.85,0.57,0.57,Matches
270,Esteban Granero,es ESP,MF,es Real Madrid,22,1987,4,3,220,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
271,Anton Grigoryev,ru RUS,DF,ru CSKA Moscow,23,1985,2,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
272,Boban Grnčarov,mk MKD,DF,cy APOEL FC,26,1982,4,2,257,2.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
273,Fabio Grosso,it ITA,"DF,MF",it Juventus,31,1977,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
274,Zdeněk Grygera,cz CZE,DF,it Juventus,29,1980,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
275,Fredy Guarín,co COL,MF,pt Porto,23,1986,7,2,278,3.1,0,1,1,0,0,0,1,0,0.00,0.32,0.32,0.00,0.32,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Guilherme,br BRA,"FW,MF",ru CSKA Moscow,20,1988,2,1,109,1.2,0,1,1,0,0,0,0,0,0.00,0.83,0.83,0.00,0.83,Matches
277,Guti,es ESP,"FW,MF",es Real Madrid,32,1976,3,2,203,2.3,1,1,2,1,0,0,1,0,0.44,0.44,0.89,0.44,0.89,Matches
278,Erhan Güven,tr TUR,DF,tr Beşiktaş,27,1982,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
279,Mounir El Hamdaoui,ma MAR,FW,nl AZ Alkmaar,25,1984,4,4,346,3.8,1,0,1,1,0,0,1,0,0.26,0.00,0.26,0.26,0.26,Matches
280,Alon Harazi,il ISR,DF,il Maccabi Haifa,38,1971,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
281,Makoto Hasebe,jp JPN,"DF,MF",de Wolfsburg,25,1984,6,5,348,3.9,0,1,1,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26,Matches
282,Eric Hassli,fr FRA,FW,ch Zürich,28,1981,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
283,Altin Haxhi,al ALB,"DF,MF",cy APOEL FC,34,1975,3,3,214,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
284,Gabriel Heinze,ar ARG,DF,fr Marseille,31,1978,6,6,540,6.0,2,0,2,2,0,0,3,0,0.33,0.00,0.33,0.33,0.33,Matches
285,Henrique,br BRA,DF,fr Bordeaux,26,1983,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
286,Thierry Henry,fr FRA,FW,es Barcelona,31,1977,6,3,302,3.4,0,1,1,0,0,0,1,0,0.00,0.30,0.30,0.00,0.30,Matches
287,Gonzalo Higuaín,ar ARG,"FW,MF",es Real Madrid,21,1987,7,6,469,5.2,2,1,3,2,0,0,1,0,0.38,0.19,0.58,0.38,0.58,Matches
288,Henrique Hilário,pt POR,GK,eng Chelsea,33,1975,1,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
289,Roberto Hilbert,de GER,"DF,MF",de Stuttgart,24,1984,3,3,225,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
290,Vitorino Hilton,br BRA,DF,fr Marseille,31,1977,2,2,180,2.0,1,0,1,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,Matches
291,Alexander Hleb,by BLR,MF,de Stuttgart,28,1981,7,7,541,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
292,Brett Holman,au AUS,"FW,MF",nl AZ Alkmaar,25,1984,6,6,466,5.2,0,2,2,0,0,0,0,0,0.00,0.39,0.39,0.00,0.39,Matches
293,Filip Hološko,sk SVK,"FW,MF",tr Beşiktaş,25,1984,2,2,118,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
294,Keisuke Honda,jp JPN,"FW,MF",ru CSKA Moscow,23,1986,4,4,312,3.5,1,1,2,1,0,0,1,0,0.29,0.29,0.58,0.29,0.58,Matches
295,Hulk,br BRA,"FW,MF",pt Porto,23,1986,8,7,651,7.2,3,1,4,2,1,1,0,0,0.41,0.14,0.55,0.28,0.41,Matches
296,Klaas-Jan Huntelaar,nl NED,FW,it Milan,25,1983,3,2,170,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
297,Oleh Husyev,ua UKR,"DF,MF",ua Dynamo Kyiv,26,1983,4,1,152,1.7,1,0,1,1,0,0,0,0,0.59,0.00,0.59,0.59,0.59,Matches
298,Vincenzo Iaquinta,it ITA,FW,it Juventus,29,1979,2,2,180,2.0,1,0,1,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,Matches
299,Pablo Ibáñez,es ESP,DF,es Atlético Madrid,27,1981,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
300,Zlatan Ibrahimović,se SWE,FW,es Barcelona,27,1981,10,9,761,8.5,4,2,6,4,0,0,1,0,0.47,0.24,0.71,0.47,0.71,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,José Ignacio Castillo,ar ARG,FW,it Fiorentina,34,1975,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
302,Sergei Ignashevich,ru RUS,DF,ru CSKA Moscow,30,1979,9,9,810,9.0,0,1,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches
303,Ciro Immobile,it ITA,FW,it Juventus,19,1990,1,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
304,Uğur İnceman,tr TUR,MF,tr Beşiktaş,28,1981,4,1,121,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
305,Andrés Iniesta,es ESP,MF,es Barcelona,25,1984,9,7,591,6.6,0,1,1,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,Matches
306,Emiliano Insúa,ar ARG,DF,eng Liverpool,20,1989,6,6,522,5.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
307,Filippo Inzaghi,it ITA,FW,it Milan,35,1973,7,3,288,3.2,2,0,2,2,0,0,0,0,0.62,0.00,0.62,0.62,0.62,Matches
308,Branislav Ivanović,rs SRB,DF,eng Chelsea,25,1984,6,6,540,6.0,0,1,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,Matches
309,Kew Jaliens,nl NED,DF,nl AZ Alkmaar,30,1978,5,5,450,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
310,Marek Jankulovski,cz CZE,"DF,MF",it Milan,32,1977,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
311,Park Ji-sung,kr KOR,MF,eng Manchester Utd,28,1981,6,5,415,4.6,1,0,1,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22,Matches
312,Glen Johnson,eng ENG,DF,eng Liverpool,24,1984,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
313,Josué,br BRA,MF,de Wolfsburg,30,1979,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
