Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
48,Zvonimir Boban,hr CRO,MF,it Milan,24,1968,8,8,720,8.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
49,Manfred Bockenfeld,de GER,"DF,MF",de Werder Bremen,33,1960,1,0,13,0.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
50,Marco Bode,de GER,"FW,MF",de Werder Bremen,24,1969,10,10,831,9.2,4,,,4,0,,1,0,0.43,,,0.43,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
51,Danny Boffin,be BEL,MF,be Anderlecht,28,1965,10,10,892,9.9,3,,,3,0,,0,0,0.30,,,0.30,,Matches
52,Michael Borgqvist,se SWE,MF,se AIK Stockholm,25,1967,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
53,Daniel Borimirov,bg BUL,MF,bg Levski Sofia,23,1970,4,4,360,4.0,1,,,1,0,,0,0,0.25,,,0.25,,Matches
54,Ulrich Borowka,de GER,"DF,MF",de Werder Bremen,31,1962,5,5,450,5.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
55,John Bosman,nl NED,FW,be Anderlecht,28,1965,10,9,818,9.1,3,,,3,0,,1,0,0.33,,,0.33,,Matches
56,Peter Bosz,nl NED,MF,nl Feyenoord,29,1963,3,3,252,2.8,0,,,0,0,,0,1,0.00,,,0.00,,Matches
57,Rune Bratseth,no NOR,"DF,FW",de Werder Bremen,32,1961,8,8,720,8.0,1,,,1,0,,0,0,0.12,,,0.12,,Matches
58,Pierre Brincat,,,mt Floriana FC,32,1961,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
59,István Brockhauser,hu HUN,GK,hu Honvéd,29,1964,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
60,Steve Bruce,eng ENG,DF,eng Manchester Utd,32,1960,4,4,360,4.0,2,,,2,0,,1,0,0.50,,,0.50,,Matches
61,Anthony Buckley,ie IRL,MF,ie Cork City,36,1956,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
62,Bogdan Bucur,ro ROU,DF,ro Steaua,23,1970,2,1,114,1.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
63,Richard Buhagiar,mt MLT,DF,mt Floriana FC,21,1972,2,2,179,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
64,Okan Buruk,tr TUR,MF,tr Galatasaray,19,1973,2,0,18,0.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
65,Albert Busuttil,mt MLT,MF,mt Floriana FC,22,1970,2,2,166,1.8,0,,,0,0,,0,0,0.00,,,0.00,,Matches
66,John Buttigieg,mt MLT,DF,mt Floriana FC,29,1963,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
67,Ola By Rise,no NOR,GK,no Rosenborg,32,1960,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
68,Valyantsin Byalkevich,by BLR,MF,by Dinamo Minsk,20,1973,2,2,180,2.0,1,,,1,0,,0,0,0.50,,,0.50,,Matches
69,Eric Cantona,fr FRA,FW,eng Manchester Utd,27,1966,4,4,360,4.0,2,,,2,0,,1,1,0.50,,,0.50,,Matches
70,Angelo Carbone,it ITA,MF,it Milan,25,1968,4,1,124,1.4,0,,,0,0,,0,1,0.00,,,0.00,,Matches
71,Juan Carlos,es ESP,DF,es Barcelona,28,1965,3,1,82,0.9,0,,,0,0,,0,0,0.00,,,0.00,,Matches
72,José Carlos Nascimento,br BRA,DF,pt Porto,28,1965,5,5,450,5.0,1,,,1,0,,0,0,0.20,,,0.20,,Matches
73,Denis Cauchi,mt MLT,FW,mt Floriana FC,28,1965,1,1,90,1.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
74,John Caulfield,ie IRL,FW,ie Cork City,28,1964,1,0,2,0.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
75,Aleh Charnyawski,by BLR,MF,by Dinamo Minsk,22,1970,1,1,68,0.8,0,,,0,0,,0,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
76,Fyodor Cherenkov,su URS,MF,ru Spartak Moscow,34,1959,2,1,102,1.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
77,Jozef Chovanec,cs TCH,"DF,MF",cz Sparta Prague,33,1960,4,4,360,4.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
78,David Cluett,mt MLT,GK,mt Floriana FC,27,1965,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
79,Jorge Costa,pt POR,DF,pt Porto,21,1971,6,6,540,6.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
80,Alessandro Costacurta,it ITA,DF,it Milan,27,1966,11,11,940,10.4,0,,,0,0,,0,1,0.00,,,0.00,,Matches
81,Cormac Cotter,ie IRL,MF,ie Cork City,29,1963,2,2,169,1.9,0,,,0,0,,0,0,0.00,,,0.00,,Matches
82,Fernando Couto,pt POR,DF,pt Porto,23,1969,9,8,723,8.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
83,Jorge Couto,pt POR,"FW,MF",pt Porto,23,1970,4,1,170,1.9,0,,,0,0,,0,0,0.00,,,0.00,,Matches
84,Bertrand Crasson,be BEL,DF,be Anderlecht,21,1971,10,8,808,9.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
85,Brian Crawley,,,mt Floriana FC,27,1965,2,2,180,2.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
86,József Csábi,hu HUN,DF,hu Honvéd,26,1967,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
87,Tibor Csehi,hu HUN,MF,hu Honvéd,30,1963,2,2,118,1.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
88,Tiberiu Csik,ro ROU,DF,ro Steaua,21,1971,1,1,28,0.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
89,Igor Cvitanović,hr CRO,FW,hr Croatia Zagreb,22,1970,2,2,180,2.0,1,,,1,0,,0,0,0.50,,,0.50,,Matches
90,Declan Daly,ie IRL,DF,ie Cork City,27,1966,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
91,Fernando De Napoli,it ITA,MF,it Milan,29,1964,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
92,Filip De Wilde,be BEL,GK,be Anderlecht,29,1964,10,10,900,10.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
93,Michel De Wolf,be BEL,DF,be Anderlecht,35,1958,6,5,451,5.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
94,Marc Degryse,be BEL,FW,be Anderlecht,27,1965,3,3,270,3.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
95,Desmond Delia,,,mt Floriana FC,23,1970,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
96,Jacek Dembiński,pl POL,FW,pl Lech Poznań,23,1969,3,2,179,2.0,2,,,2,0,,0,0,01.01,,,01.01,,Matches
97,Hayrettin Demirbaş,tr TUR,GK,tr Galatasaray,30,1963,10,10,900,10.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
98,Marcel Desailly,fr FRA,"DF,MF",it Milan,24,1968,6,6,540,6.0,2,,,2,0,,0,0,0.33,,,0.33,,Matches
99,Aleksandrs Dibrivnijs,lv LVA,FW,lv Skonto FC,23,1969,2,1,119,1.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
100,Vasilis Dimitriadis,gr GRE,FW,gr AEK Athens,27,1966,2,2,148,1.6,0,,,0,0,,0,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
101,Youri Djorkaeff,fr FRA,"FW,MF",fr Monaco,25,1968,11,11,906,10.1,2,,,1,1,,1,0,0.20,,,0.10,,Matches
102,Anton Doboș,ro ROU,DF,ro Steaua,27,1965,4,4,360,4.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
103,Lee Doherty,nir NIR,MF,nir Linfield FC,30,1963,2,2,210,2.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
104,Roberto Donadoni,it ITA,MF,it Milan,29,1963,8,8,720,8.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
105,Alan Dornan,nir NIR,DF,nir Linfield FC,30,1962,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
106,Vladimirs Draguns,lv LVA,MF,lv Skonto FC,20,1972,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
107,Ljubinko Drulović,rs SRB,"FW,MF",pt Porto,24,1968,5,5,450,5.0,1,,,1,0,,0,0,0.20,,,0.20,,Matches
108,Dion Dublin,eng ENG,"DF,FW",eng Manchester Utd,24,1969,1,0,18,0.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
109,Franck Dumas,fr FRA,"DF,MF",fr Monaco,25,1968,9,9,810,9.0,0,,,0,0,,3,0,0.00,,,0.00,,Matches
110,Ilie Dumitrescu,ro ROU,"FW,MF",ro Steaua,24,1969,4,4,360,4.0,2,,,1,1,,1,0,0.50,,,0.25,,Matches
111,József Duró,hu HUN,MF,hu Honvéd,27,1966,2,1,123,1.4,0,,,0,0,,0,0,0.00,,,0.00,,Matches
112,Ian Durrant,sct SCO,MF,sct Rangers,26,1966,2,2,165,1.8,1,,,1,0,,0,0,0.55,,,0.55,,Matches
113,Viktor Dvirnyk,ua UKR,FW,cz Sparta Prague,24,1969,2,1,110,1.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
114,John Easton,,,nir Linfield FC,24,1968,2,2,210,2.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
115,Dieter Eilts,de GER,MF,de Werder Bremen,28,1964,7,7,630,7.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
116,Ole Einar Martinsen,no NOR,DF,no Rosenborg,26,1967,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
117,Ilan Elharar,il ISR,DF,il Beitar Jerusalem,23,1970,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
118,Palle Emil Petersen,dk DEN,GK,dk FC Copenhagen,34,1959,4,4,390,4.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
119,Marc Emmers,be BEL,"DF,MF",be Anderlecht,27,1966,5,5,414,4.6,0,,,0,0,,0,0,0.00,,,0.00,,Matches
120,Stefano Eranio,it ITA,MF,it Milan,26,1966,3,3,192,2.1,0,,,0,0,,1,0,0.00,,,0.00,,Matches
121,Arif Erdem,tr TUR,FW,tr Galatasaray,21,1972,9,6,604,6.7,2,,,2,0,,1,0,0.30,,,0.30,,Matches
122,Quique Estebaranz,es ESP,FW,es Barcelona,27,1965,6,3,304,3.4,1,,,1,0,,0,0,0.30,,,0.30,,Matches
123,Jean-Luc Ettori,fr FRA,GK,fr Monaco,38,1955,11,11,990,11.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
124,Jari Europaeus,fi FIN,DF,fi HJK Helsinki,30,1962,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
125,Morten Falch,dk DEN,DF,dk FC Copenhagen,19,1973,3,3,270,3.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
126,Jeffrey Farrugia,,,mt Floriana FC,,1,1,0,1,0.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
127,Duncan Ferguson,sct SCO,FW,sct Rangers,21,1971,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
128,Ian Ferguson,sct SCO,MF,sct Rangers,26,1967,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
129,Albert Ferrer,es ESP,DF,es Barcelona,23,1970,12,12,"1,08",12.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
130,Rui Filipe,pt POR,MF,pt Porto,30,1963,9,3,478,5.3,1,,,1,0,,1,0,0.19,,,0.19,,Matches
131,Iulian Filipescu,ro ROU,DF,ro Steaua,19,1974,2,1,115,1.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
132,Kristján Finnbogason,is ISL,GK,is ÍA,22,1971,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
133,Thomas Flögel,at AUT,MF,at Austria Wien,22,1971,3,3,261,2.9,0,,,0,0,,2,0,0.00,,,0.00,,Matches
134,António Folha,pt POR,"FW,MF",pt Porto,22,1971,6,3,222,2.5,0,,,0,0,,1,0,0.00,,,0.00,,Matches
135,Henk Fräser,nl NED,DF,nl Feyenoord,27,1966,3,2,188,2.1,0,,,0,0,,1,0,0.00,,,0.00,,Matches
136,Robertas Fridrikas,lt LTU,MF,at Austria Wien,26,1967,3,0,92,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
137,Martin Frýdek,cz CZE,MF,cz Sparta Prague,24,1969,4,4,324,3.6,0,,,0,0,,0,0,0.00,,,0.00,,Matches
138,Constantin Gâlcă,ro ROU,MF,ro Steaua,21,1972,3,3,270,3.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
139,David Galea,,,mt Floriana FC,20,1973,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
140,Filippo Galli,it ITA,DF,it Milan,30,1963,6,3,316,3.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
141,Josip Gašpar,hr CRO,MF,hr Croatia Zagreb,20,1973,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
142,Tommy Gaynor,ie IRL,FW,ie Cork City,30,1963,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
143,Ryan Giggs,wls WAL,"FW,MF",eng Manchester Utd,19,1973,4,4,355,3.9,0,,,0,0,,0,0,0.00,,,0.00,,Matches
144,Gosho Ginchev,bg BUL,DF,bg Levski Sofia,24,1969,2,2,146,1.6,1,,,1,0,,0,1,0.62,,,0.62,,Matches
145,Michael Giolbas,dk DEN,MF,dk FC Copenhagen,23,1970,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
146,Sigursteinn Gíslason,is ISL,"DF,MF",is ÍA,25,1968,2,2,180,2.0,0,,,0,0,,2,0,0.00,,,0.00,,Matches
147,John Glynn,ie IRL,FW,ie Cork City,26,1966,1,0,11,0.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
148,Jérôme Gnako,fr FRA,"FW,MF",fr Monaco,25,1968,10,6,592,6.6,1,,,1,0,,1,0,0.15,,,0.15,,Matches
149,Einārs Gņedojs,lv LVA,DF,lv Skonto FC,28,1965,2,2,180,2.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
150,Ulrich van Gobbel,nl NED,DF,nl Feyenoord,22,1971,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
151,Ed de Goey,nl NED,GK,nl Feyenoord,26,1966,4,4,360,4.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
152,Desmond Gorman,,,nir Linfield FC,28,1964,2,2,161,1.8,0,,,0,0,,1,0,0.00,,,0.00,,Matches
153,Dean Gorré,nl NED,MF,nl Feyenoord,22,1970,1,0,11,0.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
154,Falko Götz,dd GDR,"DF,FW",tr Galatasaray,31,1962,9,9,749,8.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
155,Richard Gough,sct SCO,DF,sct Rangers,31,1962,1,1,90,1.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
156,Petre Grigoraș,ro ROU,FW,bg Levski Sofia,28,1964,3,1,139,1.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
157,Gilles Grimandi,fr FRA,DF,fr Monaco,22,1970,7,4,297,3.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
158,Tommi Grönlund,fi FIN,MF,fi HJK Helsinki,23,1969,2,1,126,1.4,0,,,0,0,,0,0,0.00,,,0.00,,Matches
159,Pep Guardiola,es ESP,MF,es Barcelona,22,1971,9,9,800,8.9,0,,,0,0,,2,0,0.00,,,0.00,,Matches
160,Hans-Jürgen Gundelach,de GER,GK,de Werder Bremen,29,1963,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
161,Tor Gunnar Johnsen,no NOR,FW,no Rosenborg,21,1971,1,0,5,0.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches
162,Arnar Gunnlaugsson,is ISL,"FW,MF",nl Feyenoord,20,1973,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
163,Þórður Guðjónsson,is ISL,"FW,MF",is ÍA,19,1973,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
164,Philip Haagdoren,be BEL,"FW,MF",be Anderlecht,23,1970,7,4,397,4.4,0,,,0,0,,0,0,0.00,,,0.00,,Matches
165,David Hagen,sct SCO,MF,sct Rangers,20,1973,1,1,90,1.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
166,Sejad Halilović,ba BIH,MF,hr Croatia Zagreb,24,1969,2,2,180,2.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
167,Gábor Halmai,hu HUN,MF,hu Honvéd,21,1972,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
168,István Hamar,hu HUN,MF,hu Honvéd,22,1970,2,2,151,1.7,0,,,0,0,,0,0,0.00,,,0.00,,Matches
169,Hamza Hamzaoğlu,tr TUR,"DF,MF",tr Galatasaray,23,1970,10,9,840,9.3,0,,,0,0,,0,0,0.00,,,0.00,,Matches
170,Sturlaugur Haraldsson,is ISL,DF,is ÍA,19,1973,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
171,Ronen Harazi,il ISR,FW,il Beitar Jerusalem,23,1970,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
172,Phil Harrington,wls WAL,GK,ie Cork City,29,1963,2,2,180,2.0,0,,,0,0,,1,0,0.00,,,0.00,,Matches
173,Uwe Harttgen,de GER,MF,de Werder Bremen,29,1964,1,1,46,0.5,0,,,0,0,,0,0,0.00,,,0.00,,Matches
174,Ralph Hasenhüttl,at AUT,FW,at Austria Wien,25,1967,3,2,173,1.9,0,,,0,0,,2,0,0.00,,,0.00,,Matches
175,Mark Hateley,eng ENG,FW,sct Rangers,31,1961,2,2,180,2.0,2,,,2,0,,0,0,1.00,,,1.00,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Garry Haylock,eng ENG,FW,nir Linfield FC,22,1970,2,2,210,2.3,1,,,1,0,,1,0,0.43,,,0.43,,Matches
177,Magnus Hedman,se SWE,GK,se AIK Stockholm,20,1973,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
178,Antti Heinola,fi FIN,DF,fi HJK Helsinki,20,1973,2,2,110,1.2,0,,,0,0,,0,0,0.00,,,0.00,,Matches
179,Marcel Heldmann,ch SUI,MF,ch Aarau,26,1966,2,2,175,1.9,0,,,0,0,,1,0,0.00,,,0.00,,Matches
180,Petri Helin,fi FIN,"DF,MF",fi HJK Helsinki,23,1969,2,2,180,2.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches
