Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
58,Gabriel Batistuta,ar ARG,FW,it Roma,32,1969,11,10,818,9.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
59,Hakan Bayraktar,tr TUR,MF,tr Fenerbahçe,25,1976,3,0,67,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
60,Mikkel Beck,dk DEN,FW,fr Lille,28,1973,3,0,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
61,David Beckham,eng ENG,MF,eng Manchester Utd,26,1975,13,13,"1,098",12.2,5,4,9,4,1,1,4,0,0.41,0.33,0.74,0.33,0.66,Matches
62,Dimitar Berbatov,bg BUL,FW,de Leverkusen,20,1981,11,3,480,5.3,2,0,2,2,0,0,0,0,0.37,0.00,0.37,0.37,0.37,Matches
63,Héctor Berenguel,es ESP,DF,es Dep La Coruña,26,1974,8,8,658,7.3,0,1,1,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,Matches
64,Ørjan Berg,no NOR,MF,no Rosenborg,32,1968,6,6,520,5.8,0,1,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,Matches
65,Patrik Berger,cz CZE,MF,eng Liverpool,27,1973,7,1,154,1.7,0,1,1,0,0,0,1,0,0.00,0.58,0.58,0.00,0.58,Matches
66,Dennis Bergkamp,nl NED,FW,eng Arsenal,32,1969,6,3,312,3.5,2,1,3,2,0,0,1,0,0.58,0.29,0.87,0.58,0.87,Matches
67,Jorge Bermúdez,co COL,DF,gr Olympiacos,30,1971,4,4,315,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
68,Mathieu Berson,fr FRA,MF,fr Nantes,21,1980,10,8,700,7.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
69,Vladimir Beschastnykh,ru RUS,"FW,MF",ru Spartak Moscow,27,1974,6,6,540,6.0,4,1,5,4,0,0,1,0,0.67,0.17,0.83,0.67,0.83,Matches
70,Artyom Bezrodny,ru RUS,MF,ru Spartak Moscow,22,1979,2,2,101,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
71,Leonardo Biagini,ar ARG,FW,es Mallorca,24,1977,2,0,103,1.1,1,0,1,1,0,0,0,0,0.87,0.00,0.87,0.87,0.87,Matches
72,Alessandro Birindelli,it ITA,DF,it Juventus,26,1974,9,7,582,6.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
73,Igor Bišćan,hr CRO,"DF,MF",eng Liverpool,23,1978,2,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
74,Laurent Blanc,fr FRA,"DF,MF",eng Manchester Utd,35,1965,15,15,"1,31",14.6,2,0,2,2,0,0,2,0,0.14,0.00,0.14,0.14,0.14,Matches
75,Derek Boateng,gh GHA,MF,gr Panathinaikos,18,1983,3,1,166,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
76,Fredi Bobic,de GER,FW,de Dortmund,29,1971,4,0,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
77,László Bodnár,hu HUN,DF,ua Dynamo Kyiv,22,1979,3,1,111,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
78,Frank de Boer,nl NED,DF,es Barcelona,31,1970,13,12,"1,111",12.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
79,Jörg Böhme,de GER,MF,de Schalke 04,27,1974,5,4,345,3.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
80,Mark van Bommel,nl NED,MF,nl PSV,24,1977,2,2,151,1.7,0,1,1,0,0,0,0,0,0.00,0.60,0.60,0.00,0.60,Matches
81,Roberto Bonano,ar ARG,GK,es Barcelona,31,1970,13,13,"1,163",12.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
82,José Bosingwa,pt POR,DF,pt Boavista,18,1982,8,4,346,3.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
83,Paul Bosvelt,nl NED,"DF,MF",nl Feyenoord,31,1970,6,6,540,6.0,1,0,1,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,Matches
84,Wilfred Bouma,nl NED,DF,nl PSV,23,1978,6,6,498,5.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
85,Djézon Boutoille,fr FRA,FW,fr Lille,25,1975,3,1,139,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
86,Harald Brattbakk,no NOR,FW,no Rosenborg,30,1971,6,6,458,5.1,2,0,2,2,0,0,1,0,0.39,0.00,0.39,0.39,0.39,Matches
87,Raúl Bravo,es ESP,DF,es Real Madrid,20,1981,4,4,344,3.8,0,1,1,0,0,0,1,0,0.00,0.26,0.26,0.00,0.26,Matches
88,Thomas Brdarić,de GER,FW,de Leverkusen,26,1975,8,4,394,4.4,1,1,2,1,0,0,2,0,0.23,0.23,0.46,0.23,0.46,Matches
89,Jérémie Bréchet,fr FRA,"DF,MF",fr Lyon,21,1979,5,5,371,4.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
90,Giovanni van Bronckhorst,nl NED,"DF,MF",eng Arsenal,26,1975,7,6,565,6.3,0,3,3,0,0,0,2,0,0.00,0.48,0.48,0.00,0.48,Matches
91,Wes Brown,eng ENG,DF,eng Manchester Utd,21,1979,7,5,578,6.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
92,Arnold Bruggink,nl NED,"FW,MF",nl PSV,24,1977,5,3,288,3.2,1,0,1,1,0,0,1,0,0.31,0.00,0.31,0.31,0.31,Matches
93,Gianluigi Buffon,it ITA,GK,it Juventus,23,1978,10,10,900,10.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
94,Francis Bugri,de GER,MF,de Dortmund,20,1980,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
95,Viktor Bulatov,ru RUS,MF,ru Spartak Moscow,29,1972,6,6,540,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
96,Mike Büskens,de GER,MF,de Schalke 04,33,1968,2,0,41,0.5,0,1,1,0,0,0,0,0,0.00,2.20,2.20,0.00,2.20,Matches
97,Hans-Jörg Butt,de GER,GK,de Leverkusen,27,1974,17,17,"1,53",17.0,1,0,1,0,1,2,1,0,0.06,0.00,0.06,0.00,0.00,Matches
98,Nicky Butt,eng ENG,"DF,MF",eng Manchester Utd,26,1975,9,8,688,7.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
99,Maksim Buznikin,ru RUS,FW,ru Loko Moscow,24,1977,5,2,223,2.5,3,0,3,3,0,0,1,0,1.21,0.00,1.21,1.21,1.21,Matches
100,Valyantsin Byalkevich,by BLR,MF,ua Dynamo Kyiv,28,1973,6,6,530,5.9,0,1,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
101,Kasper Bøgelund,dk DEN,DF,nl PSV,20,1980,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
102,Caçapa,br BRA,"DF,MF",fr Lyon,25,1976,3,2,183,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
103,Cafú,br BRA,DF,it Roma,31,1970,10,10,861,9.6,2,1,3,2,0,0,3,0,0.21,0.10,0.31,0.21,0.31,Matches
104,Alejandro Campano,es ESP,MF,es Mallorca,22,1978,5,5,414,4.6,0,1,1,0,0,0,0,0,0.00,0.22,0.22,0.00,0.22,Matches
105,Sol Campbell,eng ENG,"DF,FW",eng Arsenal,26,1974,10,10,877,9.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
106,Iván Campo,es ESP,"DF,MF",es Real Madrid,27,1974,2,1,94,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
107,Vincent Candela,fr FRA,"DF,MF",it Roma,27,1973,10,10,900,10.0,0,3,3,0,0,0,3,0,0.00,0.30,0.30,0.00,0.30,Matches
108,Joan Capdevila,es ESP,DF,es Dep La Coruña,23,1978,8,2,336,3.7,1,0,1,1,0,0,2,0,0.27,0.00,0.27,0.27,0.27,Matches
109,Capone,br BRA,DF,tr Galatasaray,29,1972,7,5,421,4.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
110,Capucho,pt POR,MF,pt Porto,29,1972,12,12,"1,037",11.5,1,3,4,1,0,0,3,1,0.09,0.26,0.35,0.09,0.35,Matches
111,Fabián Carini,uy URU,GK,it Juventus,21,1979,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
112,Antônio Carlos,br BRA,DF,it Roma,32,1969,5,5,405,4.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
113,Roberto Carlos,br BRA,DF,es Real Madrid,28,1973,13,13,"1,103",12.3,2,4,6,2,0,0,2,0,0.16,0.33,0.49,0.16,0.49,Matches
114,Juan Carlos Valerón,es ESP,MF,es Dep La Coruña,26,1975,13,10,839,9.3,3,2,5,3,0,0,3,0,0.32,0.21,0.54,0.32,0.54,Matches
115,Jamie Carragher,eng ENG,"DF,MF",eng Liverpool,23,1978,14,14,"1,236",13.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
116,Éric Carrière,fr FRA,MF,fr Lyon,28,1973,5,5,405,4.5,4,2,6,4,0,0,2,0,0.89,0.44,1.33,0.89,1.33,Matches
117,Roy Carroll,nir NIR,GK,eng Manchester Utd,23,1977,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
118,Ricardo Carvalho,pt POR,DF,pt Porto,23,1978,8,8,720,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
119,Iker Casillas,es ESP,GK,es Real Madrid,20,1981,9,8,743,8.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
120,Antonio Cassano,it ITA,FW,it Roma,19,1982,5,1,176,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
121,Petr Čech,cz CZE,GK,cz Sparta Prague,19,1982,12,12,"1,08",12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
122,Albert Celades,es ESP,MF,es Real Madrid,25,1975,9,7,690,7.7,1,2,3,1,0,0,2,0,0.13,0.26,0.39,0.13,0.39,Matches
123,Florin Cernat,ro ROU,MF,ua Dynamo Kyiv,21,1980,6,3,346,3.8,0,1,1,0,0,0,1,0,0.00,0.26,0.26,0.00,0.26,Matches
124,César,br BRA,"DF,MF",it Lazio,26,1974,3,3,199,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
125,Mauro Cetto,ar ARG,DF,fr Nantes,19,1982,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
126,Jean-Marc Chanelet,fr FRA,DF,fr Lyon,33,1968,3,3,232,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
127,Igor Cherevchenko,tj TJK,DF,ru Loko Moscow,26,1974,5,5,437,4.9,1,0,1,1,0,0,1,0,0.21,0.00,0.21,0.21,0.21,Matches
128,Benoît Cheyrou,fr FRA,MF,fr Lille,20,1981,2,1,100,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
129,Bruno Cheyrou,fr FRA,MF,fr Lille,23,1978,5,4,406,4.5,3,1,4,2,1,1,2,0,0.67,0.22,0.89,0.44,0.67,Matches
130,Philippe Christanval,fr FRA,DF,es Barcelona,22,1978,11,10,918,10.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
131,Igor Chugainov,xc CIS,"DF,FW",ru Loko Moscow,31,1970,6,6,473,5.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
132,Tomáš Čížek,cz CZE,MF,cz Sparta Prague,22,1978,4,3,315,3.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
133,Francesco Coco,it ITA,DF,es Barcelona,24,1977,10,10,757,8.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
134,Phillip Cocu,nl NED,"DF,FW",es Barcelona,30,1970,14,13,"1,207",13.4,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
135,Andy Cole,eng ENG,FW,eng Manchester Utd,29,1971,4,1,115,1.3,1,0,1,1,0,0,0,0,0.78,0.00,0.78,0.78,0.78,Matches
136,Ashley Cole,eng ENG,DF,eng Arsenal,20,1980,7,6,468,5.2,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
137,Jürgen Colin,nl NED,DF,nl PSV,20,1981,2,1,123,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
138,Pieter Collen,be BEL,DF,nl Feyenoord,21,1980,5,5,324,3.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
139,Patrick Collot,fr FRA,"FW,MF",fr Lille,34,1967,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
140,Francesco Colonnese,it ITA,DF,it Lazio,29,1971,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
141,Flávio Conceição,br BRA,MF,es Real Madrid,27,1974,9,5,508,5.6,0,1,1,0,0,0,1,1,0.00,0.18,0.18,0.00,0.18,Matches
142,Antonio Conte,it ITA,MF,it Juventus,32,1969,4,3,258,2.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
143,Cândido Costa,pt POR,DF,pt Porto,20,1981,4,1,100,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
144,Jorge Costa,pt POR,DF,pt Porto,29,1971,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
145,Paulo Costa,pt POR,MF,pt Porto,21,1979,2,0,50,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
146,Costinha,pt POR,MF,pt Porto,26,1974,10,10,799,8.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
147,Grégory Coupet,fr FRA,GK,fr Lyon,28,1972,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
148,Fernando Couto,pt POR,DF,it Lazio,31,1969,4,4,360,4.0,1,0,1,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25,Matches
149,Jorge Couto,pt POR,"FW,MF",pt Boavista,31,1970,1,1,65,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
150,Bertrand Crasson,be BEL,DF,be Anderlecht,29,1971,6,6,495,5.5,0,1,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
151,Hernán Crespo,ar ARG,FW,it Lazio,26,1975,5,5,376,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
152,Pascal Cygan,fr FRA,DF,fr Lille,27,1974,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
153,Fernando D'Amico,ar ARG,MF,fr Lille,26,1975,6,6,540,6.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
154,Frédéric Da Rocha,fr FRA,MF,fr Nantes,26,1974,8,5,531,5.9,1,0,1,1,0,0,2,0,0.17,0.00,0.17,0.17,0.17,Matches
155,Jon Dahl Tomasson,dk DEN,"FW,MF",nl Feyenoord,24,1976,4,4,360,4.0,3,0,3,3,0,0,1,0,0.75,0.00,0.75,0.75,0.75,Matches
156,Stéphane Dalmat,fr FRA,MF,fr Nantes,22,1979,4,2,219,2.4,1,0,1,1,0,0,1,0,0.41,0.00,0.41,0.41,0.41,Matches
