Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
144,Lampros Choutos,gr GRE,"FW,MF",gr Olympiacos,22,1979,2,1,68,0.8,1,1,2,1,0,0,0,0,1.32,1.32,2.65,1.32,2.65,Matches
145,Philippe Christanval,fr FRA,DF,es Barcelona,23,1978,1,0,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
146,Christian,br BRA,FW,tr Galatasaray,27,1975,4,2,183,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
147,Djibril Cissé,fr FRA,FW,fr Auxerre,20,1981,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
148,Philippe Clement,be BEL,"DF,MF",be Club Brugge,28,1974,5,4,367,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
149,Francesco Coco,it ITA,DF,it Inter,25,1977,9,9,738,8.2,0,1,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,Matches
150,Phillip Cocu,nl NED,"DF,FW",es Barcelona,31,1970,8,8,615,6.8,1,0,1,1,0,0,2,0,0.15,0.00,0.15,0.15,0.15,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
151,Rafi Cohen,il ISR,FW,il Maccabi Haifa,27,1974,2,0,46,0.5,1,0,1,1,0,0,0,0,1.96,0.00,1.96,1.96,1.96,Matches
152,Ashley Cole,eng ENG,DF,eng Arsenal,21,1980,9,9,810,9.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
153,Ferdinand Coly,sn SEN,DF,fr Lens,28,1973,4,3,303,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
154,Flávio Conceição,br BRA,MF,es Real Madrid,28,1974,9,8,628,7.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
155,Sérgio Conceição,pt POR,MF,it Inter,27,1974,12,8,698,7.8,0,2,2,0,0,0,1,0,0.00,0.26,0.26,0.00,0.26,Matches
156,Antonio Conte,it ITA,MF,it Juventus,33,1969,7,3,385,4.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
157,Fabien Cool,fr FRA,GK,fr Auxerre,29,1972,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
158,Iván Córdoba,co COL,DF,it Inter,25,1976,14,13,"1,245",13.8,1,0,1,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches
159,Charles-Édouard Coridon,mq MTQ,MF,fr Lens,29,1973,4,3,226,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
160,Carl Cort,gy GUY,FW,eng Newcastle United,24,1977,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
161,Rui Costa,pt POR,MF,it Milan,30,1972,16,14,"1,154",12.8,0,6,6,0,0,0,1,0,0.00,0.47,0.47,0.00,0.47,Matches
162,Alessandro Costacurta,it ITA,DF,it Milan,36,1966,11,10,830,9.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
163,Adama Coulibaly,ml MLI,"DF,MF",fr Lens,21,1980,5,4,385,4.3,1,0,1,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23,Matches
164,Grégory Coupet,fr FRA,GK,fr Lyon,29,1972,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
165,Hernán Crespo,ar ARG,FW,it Inter,27,1975,12,12,989,11.0,9,3,12,9,0,0,1,0,0.82,0.27,01.09,0.82,01.09,Matches
166,Cris,br BRA,DF,de Leverkusen,25,1977,4,3,230,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
167,Leandro Cufré,ar ARG,DF,ua Dynamo Kyiv,24,1978,1,1,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
168,Leandro Cufré,ar ARG,DF,it Roma,24,1978,6,3,314,3.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
169,Pascal Cygan,fr FRA,DF,eng Arsenal,28,1974,11,9,895,9.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
170,Nikos Dabizas,gr GRE,DF,eng Newcastle United,28,1973,6,5,513,5.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
171,Koen Daerden,be BEL,MF,be Genk,20,1982,5,5,415,4.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
172,Moumouni Dagano,bf BFA,FW,be Genk,21,1981,4,4,349,3.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
173,Jon Dahl Tomasson,dk DEN,"FW,MF",it Milan,25,1976,10,4,394,4.4,3,1,4,3,0,0,1,0,0.69,0.23,0.91,0.69,0.91,Matches
174,Samuele Dalla Bona,it ITA,MF,it Milan,21,1981,5,3,244,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
175,Stéphane Dalmat,fr FRA,MF,it Inter,23,1979,8,6,524,5.8,0,1,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Aleksandr Danishevsky,ru RUS,FW,ru Spartak Moscow,18,1984,6,6,460,5.1,1,0,1,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,Matches
177,Ümit Davala,tr TUR,"DF,MF",tr Galatasaray,29,1973,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
178,Edgar Davids,nl NED,MF,it Juventus,29,1973,15,14,"1,167",13.0,1,3,4,1,0,0,4,1,0.08,0.23,0.31,0.08,0.31,Matches
179,Olivier De Cock,be BEL,DF,be Club Brugge,26,1975,6,6,540,6.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
180,Dedê,br BRA,DF,de Dortmund,24,1978,12,11,898,10.0,0,2,2,0,0,0,2,0,0.00,0.20,0.20,0.00,0.20,Matches
181,Éric Deflandre,be BEL,DF,fr Lyon,28,1973,1,1,90,1.0,0,1,1,0,0,0,0,0,0.00,1.00,1.00,0.00,1.00,Matches
182,Alessandro Del Piero,it ITA,"FW,MF",it Juventus,27,1974,13,12,"1,083",12.0,5,5,10,4,1,1,1,0,0.42,0.42,0.83,0.33,0.75,Matches
183,Traianos Dellas,gr GRE,DF,it Roma,26,1976,3,3,205,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
184,Christophe Delmotte,fr FRA,"DF,MF",fr Lyon,33,1969,2,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
185,Marco Delvecchio,it ITA,FW,it Roma,29,1973,6,5,405,4.5,1,0,1,1,0,0,2,0,0.22,0.00,0.22,0.22,0.22,Matches
186,Guy Demel,ci CIV,"DF,MF",de Dortmund,21,1981,1,0,64,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
187,Andy van der Meyde,nl NED,"FW,MF",nl Ajax,22,1979,13,10,845,9.4,1,0,1,1,0,0,3,0,0.11,0.00,0.11,0.11,0.11,Matches
188,Remco van der Schaaf,nl NED,"DF,MF",nl PSV,23,1979,4,2,174,1.9,1,0,1,1,0,0,1,0,0.52,0.00,0.52,0.52,0.52,Matches
189,Rafael van der Vaart,nl NED,MF,nl Ajax,19,1983,6,5,485,5.4,2,2,4,2,0,0,2,0,0.37,0.37,0.74,0.37,0.74,Matches
190,Vikash Dhorasoo,fr FRA,MF,fr Lyon,28,1973,6,6,510,5.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
191,Luigi Di Biagio,it ITA,MF,it Inter,31,1971,14,13,"1,004",11.2,2,1,3,2,0,0,3,0,0.18,0.09,0.27,0.18,0.27,Matches
192,Marco Di Vaio,it ITA,FW,it Juventus,26,1976,11,9,555,6.2,4,1,5,4,0,0,0,0,0.65,0.16,0.81,0.65,0.81,Matches
193,Lassina Diabaté,ci CIV,"DF,MF",fr Auxerre,27,1974,1,1,88,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
194,Salif Diao,sn SEN,MF,eng Liverpool,25,1977,5,3,284,3.2,1,0,1,1,0,0,0,0,0.32,0.00,0.32,0.32,0.32,Matches
195,Mahamadou Diarra,ml MLI,MF,fr Lyon,21,1981,5,4,371,4.1,0,1,1,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24,Matches
196,Dida,br BRA,GK,it Milan,28,1973,12,12,"1,11",12.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
197,Joey Didulica,hr CRO,GK,nl Ajax,24,1977,4,4,360,4.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
198,Yuriy Dmytrulin,ua UKR,DF,ua Dynamo Kyiv,27,1975,3,3,257,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
199,Hüzeyfe Doğan,tr TUR,MF,de Leverkusen,21,1981,2,0,69,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
200,Donato,es ESP,"DF,MF",es Dep La Coruña,39,1962,5,3,261,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Edu Dracena,br BRA,DF,gr Olympiacos,21,1981,5,3,315,3.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
202,Yuri Drozdov,ru RUS,"DF,MF",ru Loko Moscow,30,1972,3,2,189,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
203,Jerzy Dudek,pl POL,GK,eng Liverpool,29,1973,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
204,Grégory Duruz,ch SUI,DF,ch Basel,25,1977,7,2,279,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
205,Aldo Duscher,ar ARG,MF,es Dep La Coruña,23,1979,8,6,560,6.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
206,Kieron Dyer,eng ENG,MF,eng Newcastle United,23,1978,10,9,708,7.9,0,3,3,0,0,0,0,0,0.00,0.38,0.38,0.00,0.38,Matches
207,Edmílson,br BRA,"DF,MF",fr Lyon,26,1976,5,5,450,5.0,0,1,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,Matches
208,Eric Ejiofor,ng NGA,DF,il Maccabi Haifa,23,1979,4,4,360,4.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
209,Giovane Élber,br BRA,FW,de Bayern Munich,30,1972,6,5,477,5.3,1,1,2,1,0,0,1,0,0.19,0.19,0.38,0.19,0.38,Matches
210,Dimitrios Eleftheropoulos,gr GRE,GK,gr Olympiacos,25,1976,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
211,Zé Elias,br BRA,MF,gr Olympiacos,25,1976,3,3,191,2.1,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
212,Emerson,br BRA,MF,it Roma,26,1976,11,11,990,11.0,1,1,2,1,0,0,3,0,0.09,0.09,0.18,0.09,0.18,Matches
213,Brett Emerton,au AUS,"DF,MF",nl Feyenoord,23,1979,6,6,512,5.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
214,Dagfinn Enerly,no NOR,MF,no Rosenborg,29,1972,4,3,304,3.4,1,0,1,0,1,1,0,0,0.30,0.00,0.30,0.00,0.00,Matches
215,Gaëtan Englebert,be BEL,MF,be Club Brugge,26,1976,6,6,540,6.0,1,0,1,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,Matches
216,Robert Enke,de GER,GK,es Barcelona,24,1977,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
217,Luis Enrique,es ESP,"FW,MF",es Barcelona,32,1970,6,4,360,4.0,2,2,4,2,0,0,1,0,0.50,0.50,1.00,0.50,1.00,Matches
218,Arif Erdem,tr TUR,FW,tr Galatasaray,30,1972,5,5,365,4.1,1,0,1,1,0,0,0,0,0.25,0.00,0.25,0.25,0.25,Matches
219,Ivan Ergić,rs SRB,MF,ch Basel,21,1981,5,4,382,4.2,2,1,3,2,0,0,0,0,0.47,0.24,0.71,0.47,0.71,Matches
220,Antonio Esposito,ch SUI,MF,ch Basel,29,1972,7,7,540,6.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
221,Evanílson,br BRA,"DF,FW",de Dortmund,26,1975,9,8,720,8.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
222,Vadim Evseev,ru RUS,DF,ru Loko Moscow,26,1976,11,11,990,11.0,1,1,2,1,0,0,4,0,0.09,0.09,0.18,0.09,0.18,Matches
223,Ewerthon,br BRA,FW,de Dortmund,21,1981,12,12,952,10.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
224,Ernest Faber,nl NED,DF,nl PSV,30,1971,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
225,Khalilou Fadiga,sn SEN,MF,fr Auxerre,27,1974,6,6,537,6.0,1,0,1,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Rod Fanni,fr FRA,DF,fr Lens,20,1981,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
227,Abdoulaye Faye,sn SEN,"DF,MF",fr Lens,24,1978,4,1,142,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
228,Amdy Faye,sn SEN,"DF,MF",fr Auxerre,25,1977,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
229,Felipe,br BRA,MF,tr Galatasaray,24,1977,5,3,314,3.5,0,1,1,0,0,0,0,0,0.00,0.29,0.29,0.00,0.29,Matches
230,Rio Ferdinand,eng ENG,DF,eng Manchester Utd,23,1978,10,10,900,10.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
231,Juan Fernández,ar ARG,"DF,MF",de Dortmund,22,1980,1,1,72,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
232,Ciro Ferrara,it ITA,DF,it Juventus,35,1967,12,11,"1,051",11.7,1,0,1,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,Matches
233,Markus Feulner,de GER,MF,de Bayern Munich,20,1982,1,1,89,1.0,1,0,1,1,0,0,0,0,01.01,0.00,01.01,01.01,01.01,Matches
234,Luís Figo,pt POR,"FW,MF",es Real Madrid,29,1972,15,15,"1,307",14.5,2,4,6,1,1,2,1,0,0.14,0.28,0.41,0.07,0.34,Matches
235,Thorsten Fink,de GER,MF,de Bayern Munich,34,1967,2,1,122,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
236,Darren Fletcher,sct SCO,MF,eng Manchester Utd,18,1984,2,2,164,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
237,Okon Flo Essien,ng NGA,FW,ru Spartak Moscow,20,1981,2,0,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
238,Diego Forlán,uy URU,"FW,MF",eng Manchester Utd,23,1979,11,5,456,5.1,1,0,1,0,1,1,0,0,0.20,0.00,0.20,0.00,0.00,Matches
239,Quinton Fortune,za RSA,MF,eng Manchester Utd,25,1977,6,3,326,3.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
240,Fran,es ESP,MF,es Dep La Coruña,33,1969,10,10,672,7.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
241,França,br BRA,FW,de Leverkusen,26,1976,8,5,472,5.2,2,0,2,2,0,0,0,0,0.38,0.00,0.38,0.38,0.38,Matches
242,Trond Fredrik Ludvigsen,no NOR,"FW,MF",no Rosenborg,20,1982,4,0,55,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
243,Salvatore Fresi,it ITA,DF,it Juventus,29,1973,3,1,119,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
244,Torsten Frings,de GER,MF,de Dortmund,25,1976,12,11,986,11.0,2,0,2,2,0,0,1,0,0.18,0.00,0.18,0.18,0.18,Matches
245,Diego Fuser,it ITA,MF,it Roma,33,1968,2,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
246,Tomáš Galásek,cz CZE,MF,nl Ajax,29,1973,12,12,986,11.0,0,2,2,0,0,0,3,0,0.00,0.18,0.18,0.00,0.18,Matches
247,Carlos Gamarra,py PAR,DF,it Inter,31,1971,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
248,Dani García,es ESP,FW,es Barcelona,27,1974,3,3,258,2.9,2,1,3,2,0,0,0,0,0.70,0.35,01.05,0.70,01.05,Matches
249,Gabri García,es ESP,"DF,MF",es Barcelona,23,1979,9,8,691,7.7,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
250,Sergio García,es ESP,"FW,MF",es Barcelona,19,1983,2,0,64,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Garrido,es ESP,DF,es Valencia,23,1979,2,1,120,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
252,Edu Gaspar,br BRA,MF,eng Arsenal,24,1978,4,1,131,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
253,Gennaro Gattuso,it ITA,MF,it Milan,24,1978,12,11,"1,052",11.7,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
254,Árni Gautur Arason,is ISL,GK,no Rosenborg,27,1975,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
255,Goran Gavrančić,rs SRB,DF,ua Dynamo Kyiv,23,1978,6,5,465,5.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
256,Christer George,no NOR,MF,no Rosenborg,22,1979,1,0,48,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
257,Nikolaos Georgeas,gr GRE,"DF,MF",gr AEK Athens,25,1976,4,3,281,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
258,Geovanni,br BRA,"FW,MF",es Barcelona,22,1980,4,2,177,2.0,1,0,1,1,0,0,1,0,0.51,0.00,0.51,0.51,0.51,Matches
259,Steven Gerrard,eng ENG,MF,eng Liverpool,22,1980,5,5,392,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
260,Tiberiu Ghioane,ro ROU,MF,ua Dynamo Kyiv,21,1981,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
261,Stelios Giannakopoulos,gr GRE,"FW,MF",gr Olympiacos,28,1974,6,6,476,5.3,1,1,2,1,0,0,1,0,0.19,0.19,0.38,0.19,0.38,Matches
262,Ryan Giggs,wls WAL,"FW,MF",eng Manchester Utd,28,1973,13,11,965,10.7,5,3,8,5,0,0,0,0,0.47,0.28,0.75,0.47,0.75,Matches
263,Christian Giménez,ar ARG,FW,ch Basel,27,1974,12,11,857,9.5,5,1,6,5,0,0,1,0,0.53,0.11,0.63,0.53,0.63,Matches
264,Giovanni,br BRA,"FW,MF",gr Olympiacos,30,1972,5,4,359,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
265,Shay Given,ie IRL,GK,eng Newcastle United,26,1976,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
266,Arnaud Gonzalez,fr FRA,"FW,MF",fr Auxerre,24,1977,3,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
267,Kily González,ar ARG,"FW,MF",es Valencia,27,1974,6,4,513,5.7,1,0,1,0,1,1,2,0,0.18,0.00,0.18,0.00,0.00,Matches
268,Sidney Govou,fr FRA,"FW,MF",fr Lyon,23,1979,4,4,310,3.4,2,0,2,2,0,0,1,0,0.58,0.00,0.58,0.58,0.58,Matches
269,Stéphane Grichting,ch SUI,DF,fr Auxerre,23,1979,2,1,144,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
270,Andy Griffin,eng ENG,DF,eng Newcastle United,23,1979,11,11,979,10.9,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matches
271,Pep Guardiola,es ESP,MF,it Roma,31,1971,1,0,44,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
272,Andrés Guglielminpietro,ar ARG,MF,it Inter,28,1974,4,2,155,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
273,Gianni Guigou,uy URU,MF,it Roma,27,1975,6,1,173,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
274,Ole Gunnar Solskjær,no NOR,FW,eng Manchester Utd,29,1973,12,8,748,8.3,3,3,6,3,0,0,1,0,0.36,0.36,0.72,0.36,0.72,Matches
275,Guti,es ESP,"FW,MF",es Real Madrid,25,1976,15,8,841,9.3,5,1,6,5,0,0,0,0,0.54,0.11,0.64,0.54,0.64,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Christian Gyan,gh GHA,DF,nl Feyenoord,23,1978,2,2,160,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
277,Ferry de Haan,nl NED,DF,nl Feyenoord,29,1972,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
278,Ramon van Haaren,nl NED,DF,nl Feyenoord,29,1972,2,2,150,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
279,Bernt Haas,ch SUI,DF,ch Basel,24,1978,11,11,990,11.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
280,El Hadji Diouf,sn SEN,"FW,MF",eng Liverpool,21,1981,5,1,104,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
281,Jan van Halst,nl NED,MF,nl Ajax,33,1969,2,1,102,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
282,Dietmar Hamann,de GER,MF,eng Liverpool,28,1973,5,5,437,4.9,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
283,Alon Harazi,il ISR,DF,il Maccabi Haifa,31,1971,5,5,396,4.4,0,1,1,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,Matches
284,Owen Hargreaves,eng ENG,MF,de Bayern Munich,21,1981,3,2,224,2.5,0,1,1,0,0,0,1,0,0.00,0.40,0.40,0.00,0.40,Matches
285,Steve Harper,eng ENG,GK,eng Newcastle United,27,1975,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
286,Cihan Haspolatlı,tr TUR,DF,tr Galatasaray,22,1980,3,3,206,2.3,1,1,2,1,0,0,1,0,0.44,0.44,0.87,0.44,0.87,Matches
287,Jörg Heinrich,de GER,"DF,MF",de Dortmund,32,1969,7,6,465,5.2,0,1,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,Matches
288,Jan Heintze,dk DEN,DF,nl PSV,38,1963,3,3,198,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
289,Iván Helguera,es ESP,"DF,MF",es Real Madrid,27,1975,15,14,"1,32",14.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
290,Thomas Helveg,dk DEN,DF,it Milan,31,1971,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
291,Stéphane Henchoz,ch SUI,DF,eng Liverpool,27,1974,2,2,159,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
292,Thierry Henry,fr FRA,FW,eng Arsenal,24,1977,12,12,"1,022",11.4,7,3,10,7,0,0,0,0,0.62,0.26,0.88,0.62,0.88,Matches
293,Julio Hernán Rossi,ar ARG,FW,ch Basel,25,1977,12,10,798,8.9,5,2,7,5,0,0,0,0,0.56,0.23,0.79,0.56,0.79,Matches
294,Heiko Herrlich,de GER,FW,de Dortmund,30,1971,2,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
295,Emile Heskey,eng ENG,FW,eng Liverpool,24,1978,6,6,429,4.8,2,2,4,2,0,0,0,0,0.42,0.42,0.84,0.42,0.84,Matches
296,Jan Vennegoor of Hesselink,nl NED,FW,nl PSV,23,1978,4,0,88,1.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
297,Fernando Hierro,es ESP,"DF,MF",es Real Madrid,34,1968,10,10,660,7.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
298,Kevin Hofland,nl NED,DF,nl PSV,23,1979,4,4,316,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
299,Erik Hoftun,no NOR,DF,no Rosenborg,33,1969,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
300,Pierre van Hooijdonk,nl NED,FW,nl Feyenoord,32,1969,3,3,270,3.0,1,0,1,1,0,0,1,0,0.33,0.00,0.33,0.33,0.33,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Benjamin Huggel,ch SUI,MF,ch Basel,25,1977,4,1,192,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
